House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,10/26/2005 02:58PM,1,3200,LIGHT CROP RAW COCOA BEANS,219272.87,0.00,DE
,,,10/26/2005 02:58PM,1,3200,LIGHT CROP RAW COCOA BEANS,219272.87,0.00,DE
,,,10/26/2005 02:58PM,1,3200,LIGHT CROP RAW COCOA BEANS,219272.87,0.00,DE
,,,10/26/2005 02:59PM,1,4000,LIGHT CROP RAW COCOA BEANS,273886.02,0.00,DE
,,,10/26/2005 02:59PM,1,4000,LIGHT CROP RAW COCOA BEANS,273886.02,0.00,DE
,,,10/26/2005 02:59PM,1,4000,LIGHT CROP RAW COCOA BEANS,273886.02,0.00,DE
,,,10/26/2005 02:59PM,1,4000,LIGHT CROP RAW COCOA BEANS,273886.02,0.00,DE
,,,10/26/2005 03:21PM,1,3200,LIGHT CROP RAW COCOA BEANS,219272.87,0.00,DE
,,,11/2/2005 12:54PM,1,16,BULK LIGHT CROP RAW COCOA BEANS,275381.26,0.00,GB
,,,11/2/2005 12:54PM,1,16,BULK LIGHT CROP RAW COCOA BEANS,275381.26,0.00,GB
,,,11/2/2005 12:54PM,1,16,BULK LIGHT CROP RAW COCOA BEANS,275381.26,0.00,GB
,,,11/8/2005 09:44AM,1,1,BULK MAIN CROP RAW COCOA BEANS,8104455.46,0.00,NL
,,,11/15/2005 10:35AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/15/2005 10:43AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/15/2005 11:07AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/15/2005 11:07AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/15/2005 11:41AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 11:41AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 11:41AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 11:41AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 12:38PM,1,4000,LIGHT CROP RAW COCOA BEANS,277358.06,0.00,CN
,,,11/15/2005 12:38PM,1,4000,LIGHT CROP RAW COCOA BEANS,277358.06,0.00,CN
,,,11/15/2005 12:38PM,1,4000,MAIN CROP RAW COCOA BEANS,341016.00,0.00,CN
,,,11/15/2005 12:38PM,1,4000,MAIN CROP RAW COCOA BEANS,341016.00,0.00,CN
,,,11/15/2005 12:38PM,1,3200,MAIN CROP RAW COCOA BEANS,350402.81,0.00,KR
,,,11/15/2005 01:02PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 01:02PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 01:02PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 01:02PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/15/2005 02:00PM,1,3800,LIGHT CROP RAW COCOA BEANS,277317.01,0.00,DE
,,,11/16/2005 11:56AM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,MY
,,,11/16/2005 11:56AM,1,600,LIGHT CROP RAW COCOA BEANS,58154.47,0.00,US
,,,11/16/2005 11:56AM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,TH
,,,11/16/2005 11:56AM,1,800,LIGHT CROP RAW COCOA BEANS,55478.00,0.00,MY
,,,11/16/2005 11:56AM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,MY
,,,11/16/2005 11:56AM,1,400,LIGHT CROP RAW COCOA BEANS,19384.82,0.00,US
,,,11/16/2005 11:56AM,1,4000,LIGHT CROP RAW COCOA BEANS,273832.30,0.00,DE
,,,11/16/2005 11:56AM,1,800,LIGHT CROP RAW COCOA BEANS,55478.00,0.00,TH
,,,11/18/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/18/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/18/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/18/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/18/2005 10:34AM,1,200,LIGHT CROP RAW COCOA BEANS,12787.60,0.00,DE
,,,11/18/2005 10:34AM,1,4000,LIGHT CROP RAW COCOA BEANS,273832.30,0.00,DE
,,,11/18/2005 10:34AM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,MY
,,,11/21/2005 01:10PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,DE
,,,11/21/2005 01:10PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,DE
,,,11/21/2005 01:10PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,DE
,,,11/21/2005 01:10PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,DE
,,,11/21/2005 01:10PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,DE
,,,11/21/2005 01:10PM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,DE
,,,11/22/2005 04:27PM,1,16,BULK MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/22/2005 04:27PM,1,16,BULK MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/22/2005 04:27PM,1,16,BULK MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/22/2005 04:27PM,1,16,BULK MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/22/2005 04:27PM,1,16,BULK MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/22/2005 04:27PM,1,16,BULK MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,11/22/2005 04:27PM,1,13,BULK MAIN CROP RAW COCOA BEANS,270063.89,0.00,NL
,,,11/22/2005 04:27PM,1,128,BULK MAIN CROP RAW COCOA BEANS,2700640.74,0.00,NL
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277461.14,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277461.14,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277461.14,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277461.14,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277461.14,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277461.14,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,US
,,,11/23/2005 01:04PM,1,4000,LIGHT CROP RAW COCOA BEANS,277388.16,0.00,US
,,,11/23/2005 04:35PM,1,4000,LIGHT CROP RAW COCOA BEANS,290489.57,0.00,CA
,,,11/23/2005 04:35PM,1,4000,LIGHT CROP RAW COCOA BEANS,290489.57,0.00,CA
,,,11/23/2005 04:35PM,1,4000,LIGHT CROP RAW COCOA BEANS,290489.57,0.00,CA
,,,11/23/2005 04:35PM,1,4000,LIGHT CROP RAW COCOA BEANS,290489.57,0.00,CA
,,,11/24/2005 01:36PM,1,4000,MAIN CROP RAW COCOA BEANS,438003.97,0.00,US
,,,11/24/2005 01:36PM,1,4000,MAIN CROP RAW COCOA BEANS,438003.97,0.00,US
,,,11/24/2005 01:36PM,1,4000,MAIN CROP RAW COCOA BEANS,354034.39,0.00,US
,,,11/24/2005 01:36PM,1,4000,MAIN CROP RAW COCOA BEANS,354034.39,0.00,US
,,,11/24/2005 01:36PM,1,4000,MAIN CROP RAW COCOA BEANS,354034.39,0.00,US
,,,11/24/2005 01:36PM,1,4000,MAIN CROP RAW COCOA BEANS,354034.39,0.00,US
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BEANS,274035.73,0.00,BE
,,,11/24/2005 04:44PM,1,4000,LIGHT CROP RAW COCOA BENS,274035.73,0.00,BE
,,,11/25/2005 10:30AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/25/2005 10:30AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,BE
,,,11/28/2005 11:37AM,1,3600,LIGHT CROP RAW COCOA BEANS,249640.95,0.00,CN
,,,11/28/2005 11:37AM,1,3600,LIGHT CROP RAW COCOA BEANS,249675.62,0.00,CN
,,,11/28/2005 11:37AM,1,3200,LIGHT CROP RAW COCOA BEANS,221902.87,0.00,MY
,,,11/28/2005 11:37AM,1,4000,LIGHT CROP RAW COCOA BEANS,277379.04,0.00,MY
,,,11/29/2005 12:25PM,1,1600,LIGHT CROP RAW COCOA BEANS,128677.83,0.00,MY
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,341016.00,0.00,EE
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,341016.00,0.00,EE
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,12/1/2005 11:32AM,1,4000,MAIN CROP RAW COCOA BEANS,337580.55,0.00,NL
,,,12/6/2005 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,341220.11,0.00,CN
,,,12/6/2005 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,341220.11,0.00,CN
,,,12/7/2005 09:16AM,1,3200,MAIN CROP RAW COCOA BEANS,323641.92,0.00,TH
,,,12/7/2005 09:16AM,1,3200,MAIN CROP RAW COCOA BEANS,323548.82,0.00,TH
,,,12/7/2005 01:19PM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,FR
,,,12/7/2005 01:19PM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,FR
,,,12/12/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,NL
,,,12/12/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,NL
,,,12/12/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,NL
,,,12/12/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,NL
,,,12/12/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,337782.60,0.00,NL
,,,12/13/2005 10:04AM,1,4000,MAIN CROP RAW COCOA BEANS,338101.97,0.00,NL
,,,12/13/2005 10:04AM,1,4000,MAIN CROP RAW COCOA BEANS,338101.97,0.00,NL
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,800,MAIN CROP RAW COCOA BEANS,67076.41,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COPCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,2000,MAIN CROP RAW COCOA BEANS,157223.05,0.00,IT
,,,12/14/2005 10:55AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,400,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 10:55AM,1,4000,MAIN CROP RAW COCOA BEANS,335382.07,0.00,IT
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,360877.08,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,360877.08,0.00,HR
,,,12/14/2005 11:57AM,1,2800,MAIN CROP RAW COCOA BEANS,288972.10,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,412817.29,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,412817.29,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,412817.29,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,412817.29,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,412817.29,0.00,HR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,338101.97,0.00,FR
,,,12/14/2005 11:57AM,1,4000,MAIN CROP RAW COCOA BEANS,338101.97,0.00,FR
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/20/2005 01:12PM,1,4000,LIGHT CROP RAW COCOA BEANS,278247.20,0.00,MY
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,163743.26,0.00,JP
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,163743.26,0.00,JP
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,158286.04,0.00,JP
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,158286.04,0.00,JP
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,159196.34,0.00,JP
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,164198.41,0.00,JP
,,,12/21/2005 10:03AM,1,1600,MAIN CROP RAW COCOA BEANS,164198.41,0.00,JP
,,,12/21/2005 10:04AM,1,1600,MAIN CROP RAW COCOA BEANS,164198.41,0.00,JP
,,,12/21/2005 10:04AM,1,800,MAIN CROP RAW COCOA BEANS,79598.17,0.00,JP
,,,12/21/2005 10:04AM,1,800,MAIN CROP RAW COCOA BEANS,79598.17,0.00,JP
,,,12/21/2005 04:56PM,1,4000,MAIN CROP RAW COCOA BEANS,425721.15,0.00,GB
,,,12/21/2005 04:56PM,1,4000,MAIN CROP RAW COCOA BEANS,425721.15,0.00,GB
,,,12/21/2005 04:56PM,1,4000,MAIN CROP RAW COCOA BEANS,425721.15,0.00,GB
,,,12/21/2005 04:56PM,1,4000,MAIN CROP RAW COCOA BEANS,425721.15,0.00,GB
,,,12/21/2005 04:56PM,1,4000,MAIN CROP RAW COCOA BEANS,414191.61,0.00,GB
,,,12/21/2005 04:56PM,1,4000,MAIN CROP RAW COCOA BEANS,414191.61,0.00,GB
,,,12/21/2005 06:07PM,1,400,MAIN CROP RAW COCOA BEANS,41357.38,0.00,DE
,,,12/21/2005 06:07PM,1,2400,MAIN CROP RAW COCOA BEANS,245190.36,0.00,DE
,,,12/21/2005 06:07PM,1,2000,MAIN CROP RAW COCOA BEANS,204894.09,0.00,DE
,,,12/21/2005 06:07PM,1,1600,MAIN CROP RAW COCOA BEANS,168307.56,0.00,FR
,,,12/21/2005 06:07PM,1,1600,MAIN CROP RAW COCOA BEANS,168307.56,0.00,FR
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,3613189.48,0.00,NL
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,10248163.71,0.00,NL
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,808367.61,0.00,GB
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,808367.61,0.00,GB
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,880678.81,0.00,GB
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,848846.67,0.00,GB
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,826109.30,0.00,GB
,,,12/21/2005 06:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,826109.30,0.00,GB
,,,12/25/2005 05:10PM,1,6,BULK MAIN CROP RAW COCOA BEANS,164563.08,0.00,DE
,,,12/25/2005 05:10PM,1,16,BULK MAIN CROP RAW COCOA BEANS,411242.28,0.00,DE
,,,12/29/2005 09:36AM,1,4000,MAIN CROP RAW COCOA BEANS,367787.94,0.00,IE
,,,12/29/2005 09:36AM,1,4000,MAIN CROP RAW COCOA BEANS,362103.50,0.00,IE
,,,12/29/2005 09:36AM,1,800,MAIN CROP RAW COCOA BEANS,74477.30,0.00,NL
,,,12/29/2005 09:36AM,1,3200,MAIN CROP RAW COCOA BEANS,326952.98,0.00,NL
,,,12/29/2005 09:36AM,1,1600,MAIN CROP RAW COCOA BEANS,162412.09,0.00,NL
,,,12/29/2005 09:36AM,1,1600,MAIN CROP RAW COCOA BEANS,162412.09,0.00,NL
,,,12/29/2005 09:36AM,1,4800,MAIN CROP RAW COCOA BEANS,504976.04,0.00,NL
,,,12/29/2005 09:36AM,1,4000,MAIN CROP RAW COCOA BEANS,376934.79,0.00,NL
,,,12/30/2005 09:57AM,1,1600,MAIN CROP RAW COCOA BEANS,147816.62,0.00,ES
,,,12/30/2005 09:57AM,1,4000,MAIN CROP RAW COCOA BEANS,436355.94,0.00,NL
,,,12/30/2005 09:57AM,1,4000,MAIN CROP RAW COCOA BEANS,426123.21,0.00,NL
1801002000,1801002000,"Cocoa beans, broken",6/16/2005 02:55PM,1,1,COCOA PODS,36.49,0.00,GH
1802000000,1802000000,"Cocoa shells, husks, skins and other cocoa waste",1/7/2005 09:34AM,1,640,NATURAL COCOA  POWDERAFRIKAO BRAND,13923.82,0.00,RU
,,,1/7/2005 05:31PM,1,1520,NATURAL COCOA POWDERLUKI BRAND,38955.72,0.00,AM
1803200000,1803200000,"Cocoa paste, wholly or partly defatted",12/7/2005 01:19PM,1,2500,NATURAL  COCOA CAKE TAKSI  BRAND,48078.49,0.00,NL
1804000000,1804000000,"Cocoa butter, fat and oil",8/26/2005 03:41PM,1,16,COCOA BUTTER,410.56,0.00,GH
1806100000,1806100000,"Cocoa powder, containing added sugar or other sweetening matter",1/21/2005 03:11PM,1,400,MILO,2733.74,0.00,US
,,,3/9/2005 05:03PM,1,12,36 X 12 PCS OF MILO,328.15,0.00,US
,,,4/26/2005 12:20PM,19,205,1X40' CONTAINER S.T.C.205 TRAYS,0.00,0.00,US
,,,8/19/2005 10:42AM,4,2,2 CTNS OF MILO,226.20,0.00,BE
,,,11/1/2005 05:00PM,11,4,4 CTNS OF MILO,0.00,0.00,NL
,,,11/21/2005 10:48AM,10,10,10 CTNS OF COCOA POWDER,48.22,0.00,NL
1806909000,1806909000,Other food preparations containing cocoa and chocolate,2/15/2005 12:57PM,4,1,MILO,154.93,0.00,AT
,,,11/1/2005 03:17PM,9,2,"2 CTNS COCOA BUTTER,COCOA DRINKAND ADOM COCOA BITTERS",0.00,0.00,US
1901909000,1901909000,"Food preparations of flour, meal, starch [a] - other, nes",1/12/2005 11:52AM,2,2,2CNTS ASSORTED FOOD ITEMS,1.04,0.00,NL
,,,2/18/2005 01:45PM,2,200,200 MINI SACKS GARI(200X25KGS),542.00,0.00,GH
,,,7/20/2005 03:15PM,2,1,KENKEY,11.01,0.00,DE
,,,,5,1,BREAD,11.01,0.00,
,,,9/7/2005 02:22PM,14,25,25 SACKS GARI,53.77,0.00,AT
1903000000,1903000000,"Tapioca and substitutes prepared from starch in flakes, grains, etc",10/14/2005 07:04AM,8,5,TAPIOKA,16.61,0.00,DE
1904100000,1904100000,Prepared foods obtained by the swelling or roasting of cereals,7/20/2005 03:15PM,4,1,CORN DOUGH,22.01,0.00,DE
,,,11/9/2005 12:26PM,3,70,70 CTNS MAIZE MEAL,2345.34,0.00,US
1904900000,1904900000,Prepared cereals in grain form (excl. maize),1/21/2005 03:11PM,2,400,CERELAC,2892.29,0.00,US
,,,5/31/2005 11:20AM,1,800,1 X 20FT CONT. S.T.C.800 CARTONS ASSORTED FOOD  ITEMS,3524.85,0.00,US
1905310000,1905310000,Sweet biscuits,2/18/2005 10:12AM,1,13500,13500 CTNS CLEO  BOLO BISCUIT X 100,18067.41,0.00,CG
1905900000,1905900000,"Other bread, etc, nes; communion wafers, rice paper, etc",8/16/2005 03:31PM,1,49,BREAD,182.36,0.00,GH
2001900000,2001900000,"Other vegetables, fruits, etc, preserved by vinegar or acetic acid, nes",10/20/2005 02:43PM,2,21,SUGARCARE,49.55,0.00,DE
2002909000,2002909000,"Tomatoes,preseved otherwise than by vinegar or acetic acid; nes",8/24/2005 01:48PM,14,20,20 BOXES TIN TOMATOES,28.28,0.00,GH
2005400000,2005400000,"Peas, preserved other than by vinegar or acetic acid, not frozen",11/21/2005 10:48AM,11,6,6 CTNS OF PEA NUT,34.29,0.00,NL
2005590000,2005590000,"Beans, unshelled, preserved other than by vinegar, etc, not frozen",12/4/2005 10:39AM,4,10,10 SACKS UNSHELLED BEANS,48.75,0.00,TG
2005600000,2005600000,"Asparagus, preserved other than by vinegar or acetic acid, not frozen",11/1/2005 05:00PM,15,2,2 SACKS OF PREKESE,0.00,0.00,NL
2006000000,2006000000,"Fruit, nuts, fruit-peel and other parts of plants, preserved by sugar",7/20/2005 02:39PM,2,427,427 CTNS OF CREAM OF PALM NUTFRUITS,1368.48,0.00,BE
,,,7/20/2005 02:51PM,2,150,150 CTNS CREAM OF PALM NUT FRUITS,1368.48,0.00,NL
2008111000,2008111000,Peanut butter,8/24/2005 01:48PM,7,20,20 BUCKETS PEANUT BUTTER,35.58,0.00,GH
,,,9/7/2005 02:22PM,15,2,2PKG PEANUT BUTTER,70.93,0.00,AT
,,,11/1/2005 05:00PM,6,3,3 CTNS PEA NUT BUTTER,0.00,0.00,NL
2008119000,2008119000,"Other prepared groundnuts, nes",11/1/2005 03:17PM,12,2,2 CTNS PEG NUT BUTTER,0.00,0.00,US
2008190000,2008190000,"Nuts and seeds including mixtures, preserved",8/24/2005 01:48PM,2,40,40 BAGS MELLON SEEDS,33.76,0.00,GH
,,,11/1/2005 05:00PM,13,25,25 SACKS OF AGUSHIE,0.00,0.00,NL
2008200000,2008200000,"Pineapples, prepared or preserved (excl. those of 20.06 and 20.07)",11/1/2005 10:41AM,1,150,FRESH PINEAPPLE,880.61,0.00,ZA
,,,11/28/2005 04:03PM,1,1,PINNEAPPLE CONCENTRATE,18.24,0.00,GH
,,,12/13/2005 04:56PM,1,1,PINAEPPLE CONCENTRATE,45.68,0.00,GH
2008990000,2008990000,"Other fruit, etc, prepared or preserved, nes",4/29/2005 07:43AM,1,1,ORGANIC ORANGEJUICE (SAMPLE),182.37,0.00,GH
,,,5/23/2005 11:52AM,1,855,855 CARTONS  PALMNUTCREAM CONCENTRATE,24744.53,0.00,FR
,,,,2,45,45 CARTONS  PALMNUTCREAM CONCENTRATE,1237.23,0.00,
,,,8/18/2005 11:56AM,1,924,924 CARTONS OF PALMNUTCREAM CONCENTRATE,28055.73,0.00,GB
2009803000,2009803000,"Fruit juice, mango,unfermented, not cont. added spirit",10/11/2005 08:40AM,3,33,ASSORTED DRINKS,186.48,0.00,GB
,,,10/14/2005 07:04AM,15,12,BITTERS(PIECES OF STICK),39.87,0.00,DE
,,,11/4/2005 12:08PM,2,102,ASSORTED DRINKS,673.67,0.00,DE
,,,12/5/2005 09:08AM,4,50,ASSORTED DRINKS,521.32,0.00,BE
2009809000,2009809000,"Fruit juice, of single fruit or veg,unferm, no added spirit - other, nes",8/15/2005 03:53PM,1,36,FRUITS,54.74,0.00,CH
2009900000,2009900000,"Fruit juice, mixtures of fruit or veg,unferm, no added spirit - other, nes",5/26/2005 05:00PM,1,250,KALYPPO (FRUIT JUICE DRINK),729.78,0.00,GH
2103909000,2103909000,Sauces and sauce preaparions;mixed condiments and seasonings; nes,3/31/2005 05:43PM,7,5,AGUSHIE,36.47,0.00,JP
,,,7/20/2005 02:39PM,1,450,450 CTNS SHITO,1368.48,0.00,BE
2104109000,2104109000,Other soups and broths,3/31/2005 05:43PM,2,30,PALM NUT SOUP,547.12,0.00,JP
,,,6/24/2005 12:24PM,1,400,1 X20' CONT. STC 850 CTNS:400CTNS X 24 PCS X 800 GMS CANNED,13137.38,0.00,GB
,,,,2,450,450 CTNS X 48 PCS X 400 GMS CANNEDPALM SOUP BASE,7389.78,0.00,
,,,7/11/2005 01:35PM,2,30,30 CTNS OF PALM SOUP,547.39,0.00,JP
2106902000,2106902000,Food supplements,1/27/2005 11:57AM,1,530,"530 CTN OF ASSORTED FOODS(GROUNDUNT PASTE, PALM OIL,",1988.97,0.00,BE
,,,4/26/2005 12:41PM,1,37,FOOD ITEMS,279.34,0.00,GH
