House Code,House Heads Code,House Description,Declaration Number,Date Processed,Items Number,Number of Packages,Goods Description 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,,,9,25,25 CTNS COCOA BUTTER,899.57,0.00,
,,,12007285572,10/3/2007 11:01AM,3,10,10 CTNS OF COCOA BUTTER CREAM,261.24,0.00,GB
,,,12007298725,10/16/2007 01:18PM,5,5,5 CTNS COCOA BUTTER,4736.00,0.00,GB
,,,12007316083,10/31/2007 10:54AM,4,25,25 BAGS OF SHEA BUTTER,93.49,0.00,US
,,,12007318239,11/1/2007 02:23PM,9,30,15 CTN COCOA BUTTER BODY CREAM1 X 36 X 300GR,618.84,0.00,DE
,,,12007347470,11/28/2007 11:58AM,6,5,5 CTNS OF COCOA BUTTER CREAM,130.63,0.00,NL
1805009000,1805009000,Cocoa powder (no sugar or other sweeting matter) otherwise presented,12007247923,8/30/2007 04:47PM,6,8,8 CTNS COCOA POWDER,32.75,0.00,DE
,,,12007248800,8/31/2007 01:10PM,6,8,8 CTNS COCOA POWDER,32.75,0.00,DE
1806100000,1806100000,"Cocoa powder, containing added sugar or other sweetening matter",12007030502,2/1/2007 09:25AM,4,20,20 CTNS OF MILO,185.45,0.00,NL
,,,12007072895,3/15/2007 09:34AM,11,12,12 CTNS OF MILO,131.75,0.00,DE
,,,12007125989,5/5/2007 12:01PM,8,30,30 CTNS OF MILO,854.17,0.00,NL
,,,12007164478,6/13/2007 01:51PM,8,30,30 CTNS OF MILO,839.42,0.00,NL
,,,12007296204,11/14/2007 11:20AM,3,250,250 CTNS MILO DRINK,2790.80,0.00,NL
,,,12007347470,11/28/2007 11:58AM,7,15,15 CTNS OF MILO,261.25,0.00,NL
,,,12007352492,11/30/2007 12:05PM,4,22,"22 CTNS MILO , MAGGIEAND AGUSHIE",1304.05,0.00,DE
,,,12007377813,12/18/2007 01:29PM,11,20,20 CTNS GHANA MILO1 X 12,673.98,0.00,US
1806909000,1806909000,Other food preparations containing cocoa and chocolate,12007082149,3/22/2007 03:25PM,2,20,20 CTNS X 400G MILO,66.90,0.00,US
,,,,,3,15,15 CTNS X 900G BOURNVITA,46.46,0.00,
,,,12007257159,9/8/2007 06:54AM,2,1500,1500 TRAYS OF MILO ACTIGEN E12X400G,23367.58,0.00,BF
1901100000,1901100000,"Preparations for infant use, for retail sale, of flour, etc",12007153952,6/3/2007 05:22PM,1,1620,"1000 CTNS OF NESTLE CERELAC WHEAT12X400G, 60 CTNS OF CERELAC  RICE",21049951.55,0.00,BF
,,,12007249725,9/1/2007 03:46PM,1,3240,"1,620 CTNS OF NESTLE CERELAC WHEAT(12X400 G) & 1620 CTNS NESTLE",88404.96,0.00,BF
,,,12007249726,9/1/2007 03:46PM,1,3240,3420 CTNS OF NESTLE CERELAC WHEAT(12X400 G),76429.92,0.00,BF
,,,12007257159,9/8/2007 06:54AM,1,100,40 CTNS CERELAC WHEAT(80X50G)20 CTNS CERELAC HONEY (80X50G),4525.18,0.00,BF
,,,12007276455,9/25/2007 05:16PM,1,3240,3240 CTNS OF NESTLE CERELAC WHEAT(12X400 G).,76429.92,0.00,BF
,,,12007343723,11/23/2007 12:01PM,1,3240,"1,620 CTNS OF NESTLE CERELAC WHEAT(12X400 G) AND 1,620 CTNS OF NESTLE",97245.46,0.00,BF
,,,12007376700,12/18/2007 08:07AM,1,3240,3240 CTNS OF NESTLE CERELAC WHEAT(12X400 G),80663.02,0.00,BF
1902190000,1902190000,"Pasta, uncooked, not containing eggs, not stuffed",12007057103,2/27/2007 09:45AM,1,1000,1000 BOXES X 20 X 500GRPASTAVALORE SPAGHETTI,2784.27,0.00,TR
1903000000,1903000000,"Tapioca and substitutes prepared from starch in flakes, grains, etc",12007231705,8/16/2007 01:50PM,2,17,17 SACKS X 60 KGS TAPIOCA,320.00,0.00,CI
,,,12007340289,11/21/2007 09:50AM,13,1,1 PC OF TAPIOCA,1.54,0.00,CH
,,,12007377813,12/18/2007 01:29PM,6,5,5  CTNS TAPIOKA1 X 50,267.06,0.00,US
2002902000,2002902000,"Tomato paste or concentrates, put up for retail sale",12007218626,8/6/2007 03:53PM,1,2420,2420 CARTONS CONTAINING 14520 TINSOF DELICIOS TOMATO PASTE,243110.18,0.00,BF
,,,12007218629,8/6/2007 03:53PM,1,2168,2168 CARTONS CONTAINING 52032 TINSOF DELICIOS TOMATO PASTE,202599.60,0.00,BF
,,,12007371863,12/14/2007 10:55AM,1,9072,9072 CTNS  (6 X 2200GMS)TOMATO PASTE (LA BIANCA BRAND),90321.74,0.00,CI
2005600000,2005600000,"Asparagus, preserved other than by vinegar or acetic acid, not frozen",12007318239,11/1/2007 02:23PM,4,19,19 CTNS AGUSHIE GRINDED-160 X 50GR,182.90,0.00,DE
,,,12007340289,11/21/2007 09:50AM,7,3,3 PCS OF AGUSHIE,2.02,0.00,CH
2005900000,2005900000,"Vegetables preserved other than by vinegar, etc, not frozen, nes",12007025903,1/26/2007 12:37PM,6,33,GARDEN EGGS (33BOXES),555.55,0.00,AU
,,,12007082149,3/22/2007 03:25PM,14,3,3 CTNS OGBONO,13.94,0.00,US
2006000000,2006000000,"Fruit, nuts, fruit-peel and other parts of plants, preserved by sugar",12007176537,6/29/2007 03:58PM,1,1976,1976 CTNS FRIED PEANUT SNACK(IN 1 CTN 144 POUCHES OF 50G),13253.25,0.00,AO
2008111000,2008111000,Peanut butter,12007010634,1/12/2007 10:54AM,3,100,100 CTN OF BUTTER NUT,1790.59,0.00,GB
,,,12007030502,2/1/2007 09:25AM,3,15,15 CTNS PEA NUT BUTTER,55.64,0.00,NL
,,,12007125989,5/5/2007 12:01PM,9,20,20 CTNS PEA NUT BUTTER,113.89,0.00,NL
,,,12007164478,6/13/2007 01:51PM,9,20,20 CTNS PEA NUT BUTTER,111.92,0.00,NL
,,,12007360353,12/6/2007 01:10PM,8,2,2 RUBBER CONT PEA NUT,1.94,0.00,AU
2008119000,2008119000,"Other prepared groundnuts, nes",12007004229,1/5/2007 06:27PM,1,2000,SNAPPY CRISPY PEANUT SNACK,18782.97,0.00,LB
,,,12007118091,4/26/2007 04:03PM,4,144,GROUNDNUT PASTE,653.04,0.00,GB
,,,12007237682,8/22/2007 12:14PM,12,13,13 BOXES OF GROUND NUT PASTE,29.03,0.00,DE
2008190000,2008190000,"Nuts and seeds including mixtures, preserved",12007355168,12/3/2007 02:32PM,5,33,33 CTNS  EGUSI,638.62,0.00,US
,,,12007377813,12/18/2007 01:29PM,3,27,4 CTNS  EGUSHI MILLED1 X 48,1467.55,0.00,US
2008200000,2008200000,"Pineapples, prepared or preserved (excl. those of 20.06 and 20.07)",12007175282,6/23/2007 02:11PM,1,7200,7200CTNS OF FRESH PINEAPPLES,14887.50,0.00,BE
,,,12007176508,6/26/2007 09:04AM,1,7200,7200CTNS OF FRESH PINEAPPLES,14888.95,0.00,BE
2008700000,2008700000,"Peaches, prepared or preserved (excl. those of 20.06 and 20.07)",12007285572,10/3/2007 11:01AM,6,5,5 CTNS OF ROASTED PEANUT,69.66,0.00,GB
2008990000,2008990000,"Other fruit, etc, prepared or preserved, nes",12006339403,1/15/2007 02:21PM,1,924,924 CTNS PALMNUT CREAM CONCENTRATE24 CANS X 800G,29811.95,0.00,GB
,,,12007079960,3/21/2007 11:40AM,3,20,20 CTNS PALM NUT CREAM,167.26,0.00,IE
,,,12007162346,6/12/2007 10:33AM,1,924,924 CTNS PALMNUT CREAM CONCENTRATE24CANS X 800G,29436.05,0.00,FR
2009190000,2009190000,"Fruit juice, orange, not frozen,unfermented, not cont. added spirit",12007166638,6/15/2007 02:12PM,1,80,80 DRUMS ORGANIC ORANGE JUICE,0.00,0.00,NL
,,,12007176819,6/26/2007 10:54AM,1,27,27 DRUMS ORGANIC ORANGE JUICE,7965.18,0.00,NL
,,,12007189979,7/10/2007 01:14PM,1,30,30 BINS ORGANIC ORANGE JUICE,13150.92,0.00,NL
,,,12007355168,12/3/2007 02:32PM,6,200,200 CTNS FANTA,1935.20,0.00,US
2009490000,2009490000,Fruit juice pineapple not frozen of Brix value >20,12007039956,2/9/2007 09:19AM,1,1500,1500 CARTONS X 15 BOTTLES X 330MLPINEAPPLE JUICE,3394.32,0.00,BF
2009900000,2009900000,"Fruit juice, mixtures of fruit or veg,unferm, no added spirit - other, nes",12007073997,3/15/2007 04:03PM,1,4025,4025 CARTONS OF ASSORTED FRUITDRINKS ( KALYPPO),17481.86,0.00,BF
,,,12007120341,4/30/2007 08:16AM,1,4019,4019 CARTONS OF ASSORTED FRUITDRINKS ( KALYPPO),18187.99,0.00,BF
,,,12007146468,5/25/2007 07:21AM,1,4019,4019 CARTONS OF ASSORTED FRUITDRINKS ( KALYPPO),18009.50,0.00,BF
,,,12007163431,6/12/2007 04:54PM,1,4019,4019 CARTONS OF ASSORTED FRUITDRINKS ( KALYPPO),17812.21,0.00,BF
,,,12007181925,6/30/2007 11:02AM,1,4019,4019 CARTONS OF ASSORTED FRUITDRINKS ( KALYPPO),17934.34,0.00,BF
2103200000,2103200000,Tomato ketchup and other tomato sauces,12007355168,12/3/2007 02:32PM,2,80,80 CTNS SHITOR [PEPPER SAUCE],1548.16,0.00,US
,,,12007377813,12/18/2007 01:29PM,7,21,21 CTNS PEPPER SAUCE SHITO1 X 24,285.36,0.00,US
2104109000,2104109000,Other soups and broths,12007017770,1/19/2007 08:48AM,1,578,1 X 20' CONT. STC 878 CTNS:578CTNS X 24 PCS X 800 GMS CANNED,12265.52,0.00,GB
,,,,,2,300,300 CTNS X 48 PCS X 400 GMS CANNEDPALM SOUP BASE,12264.59,0.00,
,,,12007032127,2/1/2007 02:39PM,1,621,1 X 20' CONT. STC 898 CTNS:621 CTNS X 24 PCS X 800 GMS CANNED,7559.13,0.00,GB
,,,,,2,177,177 CTNS X 48 PCS X 400 GMSPALM SOUP BASE,7559.13,0.00,
,,,12007043808,2/23/2007 11:52AM,1,450,1 X 20' CONT S.T.C.450 CARTONS CANNED PALM SOUP BASE,1577.06,0.00,CH
,,,12007093760,4/3/2007 09:43AM,1,793,793 CTNS PALM SOUP BASE(24 X 800 GRMS),25236.38,0.00,GB
,,,,,2,77,77 CTNS PALM SOUP BASE(24 X 800 GRAMS) 10% FOR PROMOTION,0.93,0.00,
,,,12007145913,5/24/2007 01:50PM,1,416,416 CARTONS NKUENU'S PALM SOUPBASE(  24X800 GRAMS),11031.57,0.00,GB
,,,,,2,253,253 CARTONS NKULENU'S PALM SOUPBASE( 48 X 400 GRAMS),7827.68,0.00,
,,,12007185623,7/5/2007 02:00PM,4,20,PALM SOUP CONCENTRATE,98.94,0.00,FR
,,,12007245413,8/29/2007 10:19AM,1,956,1 X 20' CONT S.T.C. 956 CTNS:PALM OIL PRODUCTS (24 X 800 GRAMS),16448.21,0.00,GB
,,,12007283132,10/1/2007 03:36PM,2,40,40 CTNS PALM SOUP(CONCERNTRATED),959.54,0.00,NL
2104200000,2104200000,Homogenized composite food preparations,12007145913,5/24/2007 01:50PM,3,105,105 CARTONS NKULENU'S PALM DRINK(12 X 625ML),812.84,0.00,GB
,,,,,4,145,145 CARTONS NKULENU'S PALM DRINK(24 X 315 ML),1281.18,0.00,
2106902000,2106902000,Food supplements,12007159773,6/8/2007 11:33AM,13,4,4 BOXES SURREL (FOOD RISEN),1490.39,0.00,GB
,,,12007202237,7/20/2007 01:03PM,1,1,ASSORTED FOOD ITEMS,39487.31,0.00,US
2106909000,2106909000,"Other food preparations, nes",12007030183,1/31/2007 12:07PM,3,76,76 PKGS. ASSORTED PROVISIONS,1614.38,0.00,ZA
,,,12007082149,3/22/2007 03:25PM,6,40,30CTNS X (24 X 100 X 4G)MAGGI CUBES(REGULAR) AND,108.72,0.00,US
,,,12007119138,4/27/2007 01:17PM,6,30,HAUSA KOOKO POWDER,1524.27,0.00,DE
,,,,,7,30,NEAT FUFU POWDER,1524.27,0.00,
,,,12007129954,5/9/2007 01:46PM,4,198,198 PKGS. ASSORTED PROVISIONS,2453.64,0.00,ZA
,,,12007243038,8/27/2007 02:07PM,1,8,"FOOD ITEMS (CORN DO,TOM BROWN,GARIKHEBAB POWDER,CORN FLOUR,FUFU FLOUR",334.75,0.00,GB
2201100000,2201100000,"Mineral waters and aerated waters, unsweetened",12007044792,2/14/2007 12:00PM,1,1,ORDINARY WATER(SAMPLES),18.55,0.00,GH
,,,12007066253,3/8/2007 05:54PM,1,1,WATER SAMPLES,46.46,0.00,GH
,,,12007129534,5/9/2007 10:30AM,1,20,WATER SAMPLES,744.65,0.00,GH
,,,12007138362,5/17/2007 11:50AM,1,1,WATER SAMPLES,18.62,0.00,GH
2202100000,2202100000,"Waters (incl. mineral and aerated), with added sugar, sweetener, etc",12007125245,5/4/2007 02:26PM,1,2,WATER SAMPLES,93.07,0.00,GH
,,,12007237682,8/22/2007 12:14PM,13,41,41 BOXES OF FANTA,92.13,0.00,DE
,,,12007285970,10/3/2007 01:24PM,4,150,150 CRATES FANTA,2690.80,0.00,DE
2202900010,2202900010,Malt drink,12006367176,1/8/2007 12:56PM,4,200,200 BOXES MALTA GUINESS DRINKS,926.18,0.00,IT
,,,12007032127,2/1/2007 02:39PM,3,100,100 CTNS X 12 PCS X 625 ML,7559.13,0.00,GB
,,,12007119138,4/27/2007 01:17PM,3,20,MALT DRINKS,1905.33,0.00,DE
,,,12007285970,10/3/2007 01:24PM,3,300,300 CRATES MALTA GUINESS,6727.00,0.00,DE
,,,12007296204,11/14/2007 11:20AM,2,600,600 CTNS ASSORTED DRINK,4186.20,0.00,NL
,,,12007333905,11/15/2007 12:06PM,4,50,50 CTN MALTA GUNINESS,479.70,0.00,ZA
2202900020,2202900020,Energy drinks,12007079960,3/21/2007 11:40AM,6,480,480 CTNS MINERALS,1204.28,0.00,IE
,,,12007185623,7/5/2007 02:00PM,5,10,PKGS OF FANTA,48.84,0.00,FR
2202900090,2202900090,Other (other non-alcoholic beverages; nes),12007134212,5/14/2007 12:33PM,1,1,BEVERAGES,126.64,0.00,NL
,,,12007185623,7/5/2007 02:00PM,7,50,PKGS OF MILO,247.98,0.00,FR
,,,12007213185,8/1/2007 11:19AM,3,50,50 CRT. OF FANTA,57.36,0.00,NL
,,,12007251523,9/7/2007 02:45PM,6,42,42 BOXES MALTA GUINESS,1073.77,0.00,US
,,,12007272852,9/24/2007 12:09PM,3,300,FANTA,807.55,0.00,IE
,,,,,4,400,MALTA GUINESS,1839.37,0.00,
,,,12007283132,10/1/2007 03:36PM,8,20,20 CTNS FANTA,119.94,0.00,NL
,,,12007377813,12/18/2007 01:29PM,12,472,472 CTNS ASSORTED DRINKS,8161.46,0.00,US
2206001000,2206001000,Other beer not made from malt,12007285970,10/3/2007 01:24PM,1,200,200 CRATES BEER,6054.30,0.00,DE
2206009000,2206009000,"Other fermented beverage, nes",12007251523,9/7/2007 02:45PM,5,42,42 BOXES GUINNESS,1073.77,0.00,US
,,,,,7,42,42 BOXES BEER,1073.77,0.00,
,,,12007274680,9/24/2007 04:10PM,1,500,500 ASSORTED DRINKS,13067.00,0.00,DE
,,,12007274944,9/25/2007 09:24AM,4,30,30 BOXES ALOMO BITTERS,1999.05,0.00,DE
,,,12007276472,9/28/2007 01:17PM,4,5,5 BOXES BEER (STAR),566.10,0.00,NL
,,,12007278444,9/27/2007 09:54AM,4,50,50 BOXES ALOMO BITTERS,1999.05,0.00,DE
,,,,,7,50,50 BOXES ASSORTED DRINKS,3731.56,0.00,
,,,12007285970,10/3/2007 01:24PM,2,150,150 CRATES GUINNESS,2690.80,0.00,DE
,,,12007309400,10/25/2007 09:28AM,1,599,599 ASSORTED DRINKS,13565.83,0.00,DE
2306600000,2306600000,Oil-cake and other solid residues of palm nuts and kernels,12007060151,3/1/2007 09:47AM,1,1000000,GHANA PALM KERNEL CAKE IN BULK,41764.10,0.00,NL
,,,12007113931,4/23/2007 02:55PM,6,100,PALM CREAM CONCENTRATE,465.27,0.00,CA
,,,12007178207,6/27/2007 10:45AM,1,800000,GHANA PALM KERNEL EXPELLERS FAQMATERIAL IN BULK (PALM KERNEL CAKE),33533.68,0.00,NL
,,,12007319092,11/2/2007 10:50AM,1,126000,GHANA PALM KERNEL CAKE IN BULK,5409.18,0.00,ES
,,,12007329232,11/12/2007 11:06AM,1,100,100 M/TONS PALM KERNEL CAKE,4441.50,0.00,CI
,,,12007369721,12/13/2007 12:55PM,1,35000,35 M/TONS (35000 KGS)PALM KERNEL CAKE,679280.00,0.00,CI
2501002000,2501002000,Salt for human consumption including table salt,12007000130,1/3/2007 10:48AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1312.50,0.00,GH
,,,12007000140,1/3/2007 10:52AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1312.50,0.00,GH
,,,12007000142,1/3/2007 10:52AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1312.50,0.00,GH
,,,12007008615,1/10/2007 04:24PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1285.90,0.00,GH
,,,12007009695,1/11/2007 01:34PM,1,700,700  BAGS X 50 KGS OF IODATED SALT,1285.90,0.00,BF
,,,12007010368,1/12/2007 08:38AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1285.90,0.00,GH
,,,12007012174,1/14/2007 05:05PM,1,750,750 BAGS  X 50 KGS OF IODATED SALT,1377.75,0.00,GH
,,,12007015112,1/17/2007 10:16AM,1,700,700  BAGS X 50 KGS OF IODATED SALT,1278.90,0.00,BF
,,,12007017946,1/19/2007 10:12AM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1187.55,0.00,GH
,,,12007019592,1/20/2007 04:39PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1278.90,0.00,GH
,,,12007020201,1/22/2007 12:13PM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1187.55,0.00,GH
,,,12007020753,1/23/2007 08:11AM,1,550,550 BAGS  X 50 KGS OF IODATED SALT,1007.05,0.00,GH
,,,12007024129,1/25/2007 08:55AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1281.70,0.00,GH
,,,12007031179,2/1/2007 07:13AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1278.20,0.00,GH
,,,12007031889,2/1/2007 01:08PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1278.20,0.00,GH
,,,12007032748,2/2/2007 09:55AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1278.20,0.00,GH
,,,12007032985,2/2/2007 11:35AM,1,750,750 BAGS  X 50 KGS OF IODATED SALT,1369.50,0.00,GH
,,,12007034242,2/3/2007 05:36PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1278.20,0.00,GH
,,,12007034295,2/4/2007 08:38AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,913.00,0.00,GH
,,,12007034355,2/4/2007 01:28PM,1,5000,5000 SACKS X 25 KGSREFINED IODATED SALT,6749.62,0.00,CI
,,,12007035470,2/6/2007 08:52AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,915.50,0.00,GH
,,,12007037038,2/7/2007 09:01AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1281.70,0.00,GH
,,,12007038116,2/7/2007 04:22PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1281.70,0.00,GH
,,,12007038347,2/8/2007 07:28AM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1190.15,0.00,GH
,,,12007038604,2/8/2007 10:23AM,1,750,750 BAGS X 50 KGS OF IODATED SALT,1373.25,0.00,BF
,,,12007039975,2/9/2007 09:37AM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1190.15,0.00,GH
,,,12007041585,2/11/2007 07:37AM,1,600,600 BAGS  X 50 KGS OF IODATED SALT,1098.60,0.00,GH
,,,12007043052,2/13/2007 11:20AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1288.00,0.00,GH
,,,12007049228,2/19/2007 12:01PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1288.00,0.00,GH
,,,12007049834,2/20/2007 08:14AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,930.00,0.00,GH
,,,12007050415,2/20/2007 12:09PM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,930.00,0.00,GH
,,,12007052845,2/22/2007 08:13AM,1,500,500 BAGS X 50 KGS OF IODATED SALT,930.00,0.00,BF
,,,12007052904,2/22/2007 09:22AM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1302.00,0.00,BF
,,,12007054392,2/23/2007 12:27PM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1302.00,0.00,BF
,,,12007055646,2/25/2007 08:27AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1302.00,0.00,GH
,,,12007055744,2/25/2007 04:05PM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1209.00,0.00,GH
,,,12007055765,2/25/2007 04:30PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1302.00,0.00,GH
,,,12007055823,2/26/2007 07:24AM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1302.00,0.00,BF
,,,12007055971,2/26/2007 09:41AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1302.00,0.00,GH
,,,12007056304,2/26/2007 11:50AM,1,650,650 BAGS X 50 KGS OF IODATED SALT,1209.00,0.00,BF
,,,12007056866,2/26/2007 04:50PM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,930.00,0.00,GH
,,,12007056871,2/26/2007 04:53PM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,930.00,0.00,GH
,,,12007056948,2/27/2007 08:29AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,932.50,0.00,GH
,,,12007056953,2/27/2007 08:29AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,932.50,0.00,GH
,,,12007057114,2/27/2007 09:45AM,1,600,600 BAGS X 50 KGS OF IODATED SALT,1119.00,0.00,BF
,,,12007059177,2/28/2007 12:05PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1305.50,0.00,GH
,,,12007061380,3/2/2007 08:20AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,932.50,0.00,GH
,,,12007062719,3/3/2007 07:42AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,932.50,0.00,GH
,,,12007062933,3/3/2007 02:53PM,1,550,550 BAGS  X 50 KGS OF IODATED SALT,1025.75,0.00,GH
,,,12007063078,3/4/2007 07:23AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1305.50,0.00,GH
,,,12007063251,3/5/2007 07:45AM,1,800,800 BAGS  X 50 KGS OF IODATED SALT,1492.00,0.00,GH
,,,12007063269,3/5/2007 08:20AM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1212.25,0.00,GH
,,,12007064319,3/6/2007 09:03AM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1303.40,0.00,BF
,,,12007064768,3/8/2007 07:28AM,1,750,750 BAGS X 50 KGS OF IODATED SALT,1396.50,0.00,BF
,,,12007064770,3/8/2007 07:53AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,931.00,0.00,GH
,,,12007065002,3/8/2007 10:23AM,1,500,500 BAGS X 50 KGS OF IODATED SALT,931.00,0.00,BF
,,,12007067668,3/9/2007 04:31PM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1210.30,0.00,GH
,,,12007068264,3/10/2007 04:11PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1303.40,0.00,GH
,,,12007068267,3/10/2007 04:13PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1303.40,0.00,GH
,,,12007068647,3/12/2007 09:50AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1303.40,0.00,GH
,,,12007068654,3/12/2007 09:54AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1303.40,0.00,GH
,,,12007068937,3/12/2007 11:52AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1303.40,0.00,GH
,,,12007072782,3/15/2007 08:02AM,1,550,550 BAGS  X 50 KGS OF IODATED SALT,1023.00,0.00,GH
,,,12007072788,3/15/2007 08:06AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,930.00,0.00,GH
,,,12007075080,3/16/2007 12:42PM,1,600,600 BAGS  X 50 KGS OF IODATED SALT,1116.00,0.00,GH
,,,12007076043,3/17/2007 11:02AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1302.00,0.00,GH
,,,12007076404,3/18/2007 07:56AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1302.00,0.00,GH
,,,12007077118,3/19/2007 12:35PM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1209.00,0.00,GH
,,,12007077461,3/19/2007 04:02PM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1302.00,0.00,BF
,,,12007077631,3/20/2007 08:04AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1318.10,0.00,GH
,,,12007077922,3/20/2007 10:17AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1318.10,0.00,GH
,,,12007079756,3/21/2007 10:33AM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1318.10,0.00,BF
,,,12007079892,3/21/2007 11:14AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1318.10,0.00,GH
,,,12007080098,3/21/2007 12:28PM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1318.10,0.00,BF
,,,12007080671,3/21/2007 04:01PM,1,700,700 BAGS X 50 KGS OF IODATED SALT,1318.10,0.00,BF
,,,12007081029,3/22/2007 08:45AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1318.10,0.00,GH
,,,12007082026,3/22/2007 02:44PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1318.10,0.00,GH
,,,12007084719,3/25/2007 01:25PM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1223.95,0.00,GH
,,,12007084996,3/26/2007 10:49AM,1,2320,"2,320 BAGS X 25KGS OF IODATED SALT",8569.33,0.00,BF
,,,12007085483,3/26/2007 05:10PM,1,800,800 BAGS X 50 KGS OF IODATED SALT,1506.40,0.00,BF
,,,12007086520,3/27/2007 01:45PM,1,750,750 BAGS X 50 KGS OF IODATED SALT,1411.50,0.00,BF
,,,12007088643,3/28/2007 03:38PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1317.40,0.00,GH
,,,12007091229,3/30/2007 01:16PM,1,500,500 BAGS X 50 KGS OF IODATED SALT,941.00,0.00,BF
,,,12007091259,3/30/2007 01:29PM,1,500,500 BAGS X 50 KGS OF IODATED SALT,941.00,0.00,BF
,,,12007091935,3/31/2007 07:29AM,1,650,650 BAGS  X 50 KGS OF IODATED SALT,1223.30,0.00,GH
,,,12007092526,4/1/2007 12:12PM,1,750,750 BAGS  X 50 KGS OF IODATED SALT,1411.50,0.00,GH
,,,12007092658,4/2/2007 09:40AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,941.00,0.00,GH
,,,12007092660,4/2/2007 09:40AM,1,500,500 BAGS  X 50 KGS OF IODATED SALT,941.00,0.00,GH
,,,12007093797,4/3/2007 09:55AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1325.80,0.00,GH
,,,12007098690,4/8/2007 04:39PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1325.80,0.00,GH
,,,12007098736,4/9/2007 09:48AM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1325.80,0.00,GH
,,,12007102387,4/12/2007 12:00PM,1,700,700 BAGS  X 50 KGS OF IODATED SALT,1331.40,0.00,GH
,,,12007104948,4/14/2007 08:12AM,1,750,750 BAGS  X 50 KGS OF IODATED SALT,1426.50,0.00,GH
