House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of  Packages,Goods Description 1,Items Cif Ghc,Amount Paid Ghc,Country  Destinaton
,,,12/15/2010 09:28AM,1,3717,"3717 SHEETS GHANA CEIBA,WHITEOFRAM, BLACK OFRAM, MWW,SAPELE,",50767.79,0.00,NG
,,,12/15/2010 09:28AM,1,3555,"3555 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, WALNUT, MANSONIA",74774.86,0.00,NG
,,,12/15/2010 09:28AM,1,2860,"2860 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, WHITE OFRAM,",63901.93,0.00,NG
,,,12/15/2010 11:24AM,1,2912,"2912 SHEETS GHANA CEIBA, WHITEOFRAM, BLACK OFRAM BB/CC",61640.78,0.00,NG
,,,12/16/2010 09:25AM,1,3501,"3501 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, WHITE OFRAM, WALNUT,",70232.44,0.00,NG
,,,12/16/2010 10:58AM,1,2701,"2701 SHEETS GHANA CEIBA, MRW,BB/CC KILN DRIED PLYWOOD",55374.35,0.00,NG
,,,12/16/2010 07:48PM,1,3620,"3620 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, WHITE OFRAM, WALNUT,",72321.92,0.00,NG
,,,12/18/2010 09:57AM,1,2749,"2749 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, CC/CC KILN DRIED",42537.41,0.00,NG
,,,12/18/2010 09:57AM,1,2954,"2954 SHEETS GHANA CEIBA, MRW, OFRAMKILN DRIED PLYWOOD",43852.58,0.00,NG
,,,12/18/2010 09:57AM,1,3489,"3489 SHEETS GHANA CEIBA,MRW, BB/CC KILN DRIED",56342.12,0.00,NG
,,,12/18/2010 09:59AM,1,2319,"2319 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, BB/CC KILN DRIED",56746.53,0.00,NG
,,,12/22/2010 10:25AM,1,3174,"3174 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, WALNUT, WHITE",70808.16,0.00,NG
,,,12/22/2010 01:35PM,1,3174,"3174 SHEETS GHANA CEIBA, MRW,BLACK OFRAM, WALNUT, WHITE",70808.16,0.00,NG
,,,12/22/2010 01:55PM,1,2300,2300 SHEETS GHANA CEIBABB/CC KILN DRIED PLYWOOD,55900.79,0.00,NG
,,,12/22/2010 01:35PM,1,3095,3095 SHEETS GHANA CEIBA BB/CCBB/CC KILN DRIED PLYWOOD,55900.79,0.00,NG
,,,12/22/2010 02:48PM,1,4194,"4194 SHEETS GHANA CEIBA, ASANFINABB/CC KILN DRIED PLYWOOD",63019.58,0.00,NG
,,,12/30/2010 04:54PM,1,3372,"3372 SHEETS GHANA CEIBA, B/OFRAMASANFINA, MRW, MWW, WHITE OFRAM",67205.22,0.00,NG
,,,12/30/2010 04:55PM,1,3095,"3095 SHEETS GHANA CEIBA, MRW,WHITE OFRAM BB/CC KILN DRIED",58872.92,0.00,NG
,,,12/31/2010 12:14PM,1,2657,"2657 SHEETS GHANA CEIBA, BLACKOFRAM BB/CC KILN DRIED PLYWOOD",58134.06,0.00,NG
,,,12/31/2010 12:14PM,1,3040,"3040 SHEETS GHANA CEIBA, MRW,ASANFINA, SAPELE, WHITE OFRAM",60480.45,0.00,NG
,,,12/31/2010 12:14PM,1,2727,"2727 SHEETS GHANA SAPELE, CEIBABLACK & WHIT OFRAM, BB/CC",59529.95,0.00,NG
4412940000,4412940000,"plywood, veneered panels,Blockboard, laminboard and battenboard,",4/21/2010 11:17AM,1,16,1 X 40 FT CONTR. STC16 PALLETS OF GHANA ASANFINA,39638.03,0.00,PT
4412990000,4412990000,"Other plywood, nes",1/4/2010 01:54PM,1,14000,14000 SHEETS CIEBA PLYWOOD,92974.28,0.00,NG
,,,1/4/2010 01:54PM,1,14000,14000 SHEETS CIEBA PLYWOOD,92974.28,0.00,NG
,,,9/2/2010 06:27PM,1,5438,"2 TRUCKS STC MIXED 4MM &9MM5,438 SHEETS OF PLYWOOD",84499.02,0.00,NG
,,,1/8/2010 10:46AM,1,21240,GHANA CEIBA/MAHOGANY/CHECHENPLYWOOD.,324937.36,0.00,NG
,,,1/8/2010 12:21PM,1,7800,GHANA CEIBA PLYWOOD.,146553.94,0.00,NG
,,,1/8/2010 03:21PM,1,7654,"TWO TRUCKS STC 7,654 SHEETSMIXED PLYWOOD",84223.49,0.00,NG
,,,1/11/2010 11:33AM,1,2900,GHANA CHENCHEN PLYWOODBB/CC MR 9MM.,53068.35,0.00,NG
,,,1/18/2010 10:10AM,1,3580,3580 SHEETS MIXED PLYWOOD,55965.59,0.00,NG
,,,1/18/2010 10:14AM,1,23,1X40 CONT. STC CEIBA PLYWOOD,39735.90,0.00,GR
,,,1/19/2010 03:38PM,1,5755,"5,755 SHEETS MIXED PLYWOOD",105414.71,0.00,NG
,,,1/20/2010 09:32AM,1,7000,7000 SHEETS MIXED PLYWOOD,50990.63,0.00,NG
,,,1/22/2010 08:03AM,1,1904,GHANA CEIBA PLYWOOD.,47145.17,0.00,NG
,,,1/22/2010 08:03AM,1,2750,GHANA CEIBA PLYWOOD.,29028.40,0.00,TG
,,,1/22/2010 08:03AM,1,1900,GHANA ASANFINA PLYWOOD.,59081.18,0.00,NG
,,,1/22/2010 08:03AM,1,2900,GHANA CEIBA PLYWOOD.,48845.63,0.00,NG
,,,1/22/2010 08:03AM,1,12700,GHANA CEIBA/ CHENCHEN PLYWOOD.,249756.20,0.00,NG
,,,1/25/2010 12:16PM,1,13755,13755 SHEETS MIXED PLYWOOD,223505.72,0.00,NG
,,,1/27/2010 05:53PM,1,5438,1 TRUCK 4MM & 9MM MIXED PLYWOOD,51307.52,0.00,NG
,,,1/29/2010 11:11AM,1,7500,7500 SHEETS CEIBA PLYWOOD(4MM),49566.15,0.00,NG
,,,2/1/2010 10:26AM,1,6000,6000 SHEETS CEIBA PLYWOOD(4MM),39330.00,0.00,BJ
,,,2/2/2010 09:54AM,1,5305,5305 SHEETS MIXED PLYWOOD,94149.57,0.00,NG
,,,2/3/2010 08:46AM,1,22,1X40 CONT. STC CEIBA PLYWOOD,36045.88,0.00,GR
,,,2/3/2010 09:39AM,1,3490,3490 SHEETS MIXED PLYWOOD,56453.92,0.00,NG
,,,2/3/2010 02:11PM,1,3337,3337 SHEET MIXED PLYWOOD,52174.80,0.00,NG
,,,2/4/2010 09:17AM,1,4800,GHANA CHENCHEN/MAHOGANYPLYWOOD.,109214.47,0.00,NG
,,,2/4/2010 09:17AM,1,2300,GHANA CEIBA PLYWOOD.,42535.80,0.00,TG
,,,2/4/2010 09:17AM,1,4800,GHANA CEIBA/MAHOGANY PLYWOOD.,103679.71,0.00,NG
,,,2/4/2010 09:17AM,1,4800,GHANA CEIBA/MAHOGANY PLYWOOD.,103679.71,0.00,NG
,,,2/4/2010 09:17AM,1,4650,GHANA CEIBA/CHENCHEN PLYWOOD.,61277.70,0.00,NG
,,,2/4/2010 09:17AM,1,1980,GHANA MAHOGANY PLYWOOD.,58636.83,0.00,NG
,,,2/4/2010 09:23AM,1,16,1X40 HC CONTAINER CONTG.GHANA CEIBA PLYWOOD,25765.41,0.00,AU
,,,2/4/2010 09:23AM,1,8400,2X40 HC CONTAINER  CONTG.GHANA PLYWOOD,6011353.15,0.00,GM
,,,2/5/2010 09:03AM,1,3720,3720 SHEET CEIBA PLYWOOD(17MM),96260.78,0.00,NG
,,,2/5/2010 09:03AM,1,3338,3338 SHEETS MIXED PLYWOOD,53826.17,0.00,NG
,,,2/5/2010 06:00PM,1,11309,"2 TRUCKS STC 11,309 SHEETS OFC/CC 4MM&9MM MIXED PLYWOOD",105935.59,0.00,NG
,,,2/8/2010 09:58AM,1,3685,3685 SHEETS  MIXED PLYWOOD,58096.09,0.00,NG
,,,2/8/2010 10:10AM,1,2600,2600 SHEETS CEIBA PLYWOOD(9MM & 15MM),48544.88,0.00,NG
,,,2/8/2010 10:10AM,1,3382,3382 SHEETS MIXED PLYWOOD,52686.50,0.00,NG
,,,2/9/2010 09:13AM,1,46,2X40 CONT. STC CEIBA PLYWOOD,74613.83,0.00,GR
,,,2/9/2010 09:30AM,1,7835,7835 SHEETS MIXED PLYWOOD,117904.52,0.00,NG
,,,2/10/2010 09:57AM,1,3100,3100 PCS OF BB/CC CEIBA PLYWOOD(94.068M3),46134.34,0.00,NG
,,,2/11/2010 08:33AM,1,7370,7370 SHEET MIXED PLYWOOD(17MM),115648.39,0.00,NG
,,,2/11/2010 10:53AM,1,8400,"8400 SHEETS MIXED PLYWOOD(4MM,15MM)",124761.30,0.00,NG
,,,2/12/2010 08:34AM,1,3293,3293 SHEETS MIXED PLYWOOD,51774.50,0.00,NG
,,,2/15/2010 02:05PM,1,2900,2900 PCS BB/CC CEIBA PLYWOOD(100915M3),47127.25,0.00,NG
,,,2/16/2010 08:25AM,1,4870,GHANA CEIBA PLYWOOD.,58697.29,0.00,NG
,,,2/16/2010 08:25AM,1,3800,GHANA CEIBA PLYWOOD.,55575.23,0.00,NG
,,,2/16/2010 08:25AM,1,4615,GHANA CEIBA PLYWOOD.,59271.61,0.00,NG
,,,2/17/2010 08:13AM,1,4800,GHANA  CHENCHEN/CEIBA PLYWOOD.,100052.69,0.00,NG
,,,2/16/2010 08:25AM,1,4100,GHANA  CEIBA PLYWOOD.,54438.11,0.00,NG
,,,2/17/2010 08:12AM,1,4350,GHANA  CHENCHEN/CEIBA PLYWOOD.,62095.72,0.00,NG
,,,2/17/2010 08:12AM,1,4800,GHANA MAHOGANY/CHENCHEN/CEIBAPLYWOOD.,102787.55,0.00,NG
,,,2/17/2010 08:12AM,1,14300,GHANA CEIBA/CHENCHEN/MAHOGANYPLYWOOD.,356784.08,0.00,NG
,,,2/17/2010 08:12AM,1,14060,GHANA CHENCHEN/CEIBA/MAHOGANYPLYWOOD.,279914.36,0.00,NG
,,,2/17/2010 08:38AM,1,25400,GHANA CEIBA/CHENCHEN/MAHOGANYPLYWOOD.,354639.37,0.00,NG
,,,2/19/2010 11:53AM,1,10135,10135 SHEETS MIXED PLYWOOD,176403.38,0.00,NG
,,,2/23/2010 09:08AM,1,3605,3605 SHEETS MIXED PLYWOOD,57074.04,0.00,NG
,,,2/24/2010 01:14PM,1,4343,4343 SHEETS MIXED PLYWOOD,60335.75,0.00,NG
,,,2/25/2010 08:56AM,1,7000,7000 SHEETS CEIBA PLYWOOD,46358.34,0.00,NG
,,,2/25/2010 08:56AM,1,2987,2987 SHEETS MIXED PLYWOOD,46306.22,0.00,NG
,,,2/25/2010 09:12AM,1,3667,3667 SHEETS MIXED PLYWOOD,49288.99,0.00,NG
,,,2/26/2010 11:29AM,1,15000,15000 SHEETS CEIBA PLYWOOD,107977.50,0.00,NG
,,,2/26/2010 11:30AM,1,3419,3419 SHEETS MIXED PLYWOOD,54713.06,0.00,NG
,,,2/26/2010 01:00PM,1,6900,GHANA CEIBA/MAHOGANY/ASAFINAPLYWOOD.,170359.70,0.00,NG
,,,2/26/2010 01:00PM,1,4000,GHANA CEIBA PLYWOOD.,99051.36,0.00,NG
,,,2/26/2010 01:00PM,1,3000,GHANA CEIBA PLYWOOD.,43527.00,0.00,TG
,,,2/27/2010 08:05AM,1,8290,GHANA CEIBA/MAHOGANY PLYWOOD.,112718.43,0.00,NG
,,,2/26/2010 01:00PM,1,16900,GHANA ASAFINA/CHENCHEN/MAHOGANYPLYWOOD.,239940.40,0.00,NG
,,,2/26/2010 01:00PM,1,2250,GHANA  CEIBA PLYWOOD.,39711.00,0.00,TG
,,,2/26/2010 01:00PM,1,14000,GHANA CHENCHEN/ASANFINA/MAHOGANYPLYWOOD.,268072.14,0.00,NG
,,,2/26/2010 01:00PM,1,17300,GHANA  CEIBA PLYWOOD.,179458.61,0.00,NG
,,,2/27/2010 08:05AM,1,4200,GHANA CEIBA PLYWOOD.,45868.84,0.00,NG
,,,2/27/2010 12:48PM,1,3583,"1 TRUCK STC  9MM,4MM & 15MM3583 PCS. OF MIXED PLYWOOD",48637.96,0.00,NG
,,,3/1/2010 10:28AM,1,3746,3746 SHEETS MIXED PLYWOOD,59628.92,0.00,NG
,,,3/1/2010 12:44PM,1,3965,3965  SHEETS MIXED PLYWOOD,58701.36,0.00,NG
,,,3/3/2010 11:29AM,1,69,3X40 CONT. STC 18MM CEIBA PLYWOOD,134166.11,0.00,NG
,,,3/4/2010 07:15AM,1,4140,GHANA CEIBA PLYWOOD,55364.14,0.00,NG
,,,3/4/2010 07:15AM,1,4120,GHANA CEIBA/MAHOGANY PLYWOOD,60422.89,0.00,NG
,,,3/4/2010 07:15AM,1,7800,GHANA MAHOGANY/CEIBA/CHENCHENPLYWOOD,161681.48,0.00,NG
,,,3/4/2010 07:15AM,1,2000,GHANA CEIBA PLYWOOD,49522.24,0.00,NG
,,,3/4/2010 11:24AM,1,3284,3284 SHEETS MIXED PLYWOOD,58796.63,0.00,NG
,,,3/4/2010 11:25AM,1,21000,21000 SHEETS CEIBA PLYWOOD(4MM),76.90,0.00,BJ
,,,3/6/2010 08:59AM,1,3300,3300 SHEETS CEIBA PLYWOOD,47604.69,0.00,NG
,,,3/9/2010 11:15AM,1,7389,7389 SHEETS MIXED PLYWOOD,122187.40,0.00,NG
,,,3/9/2010 11:32AM,1,7500,7500 SHEETS CEIBA PLYWOOD(4MM),53977.50,0.00,NG
,,,3/10/2010 07:18AM,1,3642,2X40' HC CONTAINERS CONTG: GHANACEIBA PLYWOOD,69119.43,0.00,SL
,,,3/10/2010 09:29AM,1,3546,3546 SHEETS MIXED PLYWOOD,60650.23,0.00,NG
,,,3/10/2010 10:17AM,1,3185,3185 PCS BB/CC CEIBA PLYWOOD(98669M3),33404.16,0.00,NG
,,,9/20/2010 01:39PM,1,1023,1023 PCS CEIBA PLYWOOD (RED),41437.45,0.00,NG
,,,3/10/2010 12:16PM,1,7000,7000 PCS  CEIBA/KOTO PLYWOOD(4MM & 9MM,28788.00,0.00,NG
,,,3/10/2010 12:32PM,1,1039,1039 PCS  CEIBA PLYWOOD (RED/WHITE),28788.00,0.00,NG
,,,3/12/2010 01:52PM,1,7500,7500 SHEETS  CEIBA PLYWOOD,53707.61,0.00,NG
,,,3/16/2010 07:36AM,1,8930,GHANA CEIBA PLYWOOD,151633.23,0.00,NG
,,,3/16/2010 07:36AM,1,4800,GHANA CEIBA PLYWOOD,95831.81,0.00,NG
,,,3/16/2010 07:36AM,1,7000,GHANA CEIBA PLYWOOD,103226.73,0.00,NG
,,,3/16/2010 07:36AM,1,4800,GHANA CEIBA PLYWOOD,95831.81,0.00,NG
,,,3/16/2010 07:36AM,1,16900,GHANA ASANFENA/CHENCHEN/MAHOGANYPLYWOOD,239773.74,0.00,NG
,,,3/16/2010 01:51PM,1,3583,3583 SHEETS MIXED PLYWOOD,48604.18,0.00,NG
,,,3/20/2010 11:39AM,1,7500,7500 SHEETS  CEIBA PLYWOOD,54598.67,0.00,NG
,,,3/20/2010 11:39AM,1,5700,5700 SHEETS CEIBA PLYWOOD,55105.09,0.00,NG
,,,3/22/2010 10:22AM,1,7000,7000 SHEETS CEIBA PLYWOOD,50354.50,0.00,NG
,,,3/22/2010 10:23AM,1,8600,8600 SHEETS CEIBA PLYWOOD(4MM),61864.10,0.00,NG
,,,3/25/2010 06:48AM,1,4000,GHANA CEIBA PLYWOOD,98783.04,0.00,NG
,,,3/25/2010 06:48AM,1,2550,GHANA MAHOGANY/CEIBA PLYWOOD,41539.31,0.00,TG
,,,3/25/2010 06:48AM,1,3020,GHANA CEIBA PLYWOOD,43490.26,0.00,TG
,,,3/25/2010 06:48AM,1,3170,GHANA CEIBA/CHENCHEN PLYWOOD,55075.85,0.00,NG
,,,3/25/2010 06:48AM,1,4800,GHANA CHENCHEN/MAHOGANYPLYWOOD,109077.73,0.00,NG
,,,3/30/2010 01:22PM,1,69,3X40 CONT. STC 18MM CEIBA PLYWOOD,133532.38,0.00,IT
,,,5/24/2010 12:28PM,1,18,1 X 40FT CONTAINER STC 18 CRATES(820 SHEETS) GHANA CEIBA B/BB,22169.20,0.00,BE
,,,3/26/2010 09:12AM,1,7500,7500 SHEETS CEIBA PLYWOOD(4MM),54488.61,0.00,NG
,,,5/24/2010 12:28PM,1,23,1 X 40FT CONTAINER STC 23 CRATES(920 SHEETS) GHANA CEIBA BB/CC,25382.33,0.00,US
,,,3/29/2010 08:36AM,1,6000,6000 SHEETS CEIBA PLYWOOD(4MM),38019.00,0.00,BJ
,,,3/30/2010 12:57PM,1,3206,2X40 HC CONTAINERS GHANA CEIBAPLYWOOD,64123.72,0.00,GM
,,,3/30/2010 01:17PM,1,3100,3100 SHEETS MIXED PLYWOOD,45018.58,0.00,NG
,,,4/6/2010 10:52AM,1,8000,8000 SHEETS CEIBA PLYWOOD(4MM),45840.00,0.00,NG
,,,4/6/2010 11:14AM,1,4500,4500 SHEETS MIXED PLYWOOD,55191.36,0.00,NG
,,,4/6/2010 11:22AM,1,3400,3400 SHEETS CEIBA PLYWOOD,50266.43,0.00,NG
,,,4/8/2010 09:23AM,1,1860,1860 SHEET CEIBA PLYWOOD(17MM),47959.64,0.00,NG
,,,4/8/2010 09:42AM,1,7500,7500 SHEETS CEIBA PLYWOOD(4MM),54363.38,0.00,NG
,,,4/8/2010 09:42AM,1,8300,8300 SHEETS CEIBA PLYWOOD(4MM),59448.75,0.00,NG
,,,4/9/2010 10:35AM,1,4800,GHANA CEIBA PLYWOOD.,95418.83,0.00,NG
,,,4/9/2010 10:35AM,1,2900,GHANA CEIBA PLYWOOD.,48604.73,0.00,NG
,,,4/9/2010 10:35AM,1,2900,GHANA CEIBA/CHENCHEN PLYWOOD.,51326.48,0.00,NG
,,,4/9/2010 10:35AM,1,5800,GHANA CEIBA PLYWOOD.,97209.45,0.00,NG
,,,4/9/2010 10:35AM,1,2660,GHANA CEIBA/CHENCHEN PLYWOOD.,51859.37,0.00,NG
,,,4/9/2010 10:35AM,1,4250,GHANA CEIBA PLYWOOD.,54750.15,0.00,NG
,,,5/7/2010 11:17AM,1,44,2X40 CONT. STC B/BB CEIBA PLYWOOD,69568.35,0.00,GR
,,,4/13/2010 02:01PM,1,6400,6400 SHEETS CEIBA PLYWOOD,94353.34,0.00,NG
,,,4/13/2010 03:31PM,1,3057,"2X40 HC CONTAINERS CONTG.3,057 PIECES GHANA PLYWOOD",61430.85,0.00,GM
,,,4/17/2010 11:46AM,1,2900,2900 SHEETS MIXED PLYWOOD,49776.61,0.00,NG
,,,4/21/2010 09:03AM,1,5560,GHANA CHENCHEN/CEIBA PLYWOOD,103293.02,0.00,NG
,,,4/21/2010 09:03AM,1,1845,GHANA CEIBA/CHENCHEN PLYWOOD,97465.50,0.00,NG
,,,4/21/2010 09:03AM,1,3800,GHANA MAHOGANY PLYWOOD,112096.96,0.00,NG
,,,4/21/2010 09:03AM,1,2900,GHANA CEIBA/CHENCHEN PLYWOOD,50019.76,0.00,NG
,,,4/21/2010 09:03AM,1,4900,GHANA CEIBA/CHENCHEN PLYWOOD,100569.36,0.00,NG
,,,4/21/2010 09:03AM,1,4800,GHANA CEIBA PLYWOOD,98922.56,0.00,NG
,,,4/21/2010 09:03AM,1,2710,GHANA CEIBA PLYWOOD,42620.73,0.00,TG
,,,4/21/2010 09:03AM,1,2900,GHANA  CEIBA PLYWOOD,48587.76,0.00,NG
,,,4/21/2010 09:03AM,1,7200,GHANA CEIBA/CHENCHEN PLYWOOD,150345.68,0.00,NG
,,,5/17/2010 11:53AM,1,36,2 X 40FT CONTAINERS STC 36 CRATES(2052 SHEETS) GHANA CEIBA B/BB KILN,45396.32,0.00,GR
,,,4/22/2010 09:57AM,1,14000,14000 SHEETS CEBIA PLYWOOD(4MM),101442.88,0.00,NG
,,,5/19/2010 10:19AM,1,69,3X40 CONT. STC CEIBA PLYWOOD,142969.58,0.00,NG
,,,4/26/2010 11:14AM,1,23,1X40 HC CONTAINER CONTG.GHANA CEIBA/CHENCHEN PLYWOOD,32625.46,0.00,BE
,,,4/26/2010 11:14AM,1,23,1X40 HC CONTAINER CONTG.GHANA CEIBA PLYWOOD,31079.55,0.00,BE
,,,5/6/2010 11:58AM,1,18,1X40 HC CONTAINER CONTG.GHANA CEIBA PLYWOOD,30185.86,0.00,BE
,,,4/29/2010 03:22PM,1,2250,"2,250 SHEETS CEIBA PLYWOOD(15MM)",46696.16,0.00,NG
,,,4/30/2010 09:10AM,1,2920,2920 SHEETS CEIBA PLYWOOD(9MM&15MM),55151.51,0.00,NG
,,,5/17/2010 11:53AM,1,54,3 X 40FT CONTAINERS STC 54 CRATES(3492 SHEETS) GHANA CEIBA B/BB,74038.25,0.00,GR
,,,5/3/2010 02:26PM,1,2650,2650 SHEETS CEIBA PLYWOOD,45980.51,0.00,NG
,,,5/3/2010 02:26PM,1,2650,2650 SHEETS CEIBA PLYWOOD,45980.51,0.00,NG
,,,5/3/2010 02:26PM,1,2650,2650 SHEETS CEIBA PLYWOOD,45980.51,0.00,NG
,,,5/4/2010 10:10AM,1,6000,6000 SHEETS CEIBA PLYWOOD(4MM),36708.00,0.00,BJ
,,,5/4/2010 10:10AM,1,14000,14000 SHEETS CEBIA PLYWOOD(4MM),101265.78,0.00,NG
,,,5/4/2010 10:10AM,1,3200,3200 SHEETS CEIBA PLYWOOD,47779.61,0.00,NG
,,,5/5/2010 09:38AM,1,11700,GHANA MAHOGANY/CEIBA/CHENCHENPLYWOOD,169452.93,0.00,NG
,,,5/5/2010 09:38AM,1,2294,GHANA CHENCHEN PLYWOOD,63683.88,0.00,NG
,,,5/5/2010 09:38AM,1,8050,GHANA CHENCHEN/ASANFINA PLYWOOD,171590.03,0.00,NG
,,,5/5/2010 09:38AM,1,10463,GHANA CEIBA PLYWOOD,196718.64,0.00,NG
,,,5/13/2010 11:50AM,1,2540,GHANA CEIBA AND MAHOGANY PLYWOOD,53295.49,0.00,NG
,,,5/13/2010 11:50AM,1,1900,GHANA CEIBA PLYWOOD,46719.33,0.00,NG
,,,5/13/2010 11:50AM,1,2900,GHANA CEIBA/CHENCHEN PLYWOOD,49792.97,0.00,NG
,,,5/13/2010 11:50AM,1,10200,GHANA CEIBA/CHENCHEN PLYWOOD,197556.42,0.00,NG
,,,5/13/2010 11:50AM,1,4800,GHANA CEIBA/CHENCHEN PLYWOOD,96898.29,0.00,NG
,,,5/13/2010 11:50AM,1,16500,GHANA MAHOGANY/CEIBA PLYWOOD,304361.84,0.00,NG
,,,5/13/2010 11:50AM,1,1890,GHANA CEIBA PLYWOOD,36630.24,0.00,TG
,,,5/13/2010 11:50AM,1,1340,GHANA CEIBA PLYWOOD,40879.94,0.00,TG
,,,5/13/2010 11:50AM,1,2900,GHANA B/OFRAM AND MAHOGANYPLYWOOD,60529.26,0.00,NG
,,,5/13/2010 01:25PM,1,5400,GHANA CEIBA/MAHOGANY,118313.70,0.00,NG
,,,5/14/2010 03:34PM,1,6720,3X40 HC CONTAINERS CONTG.GHANA PLYWOOD,103274.30,0.00,GM
,,,5/19/2010 12:01PM,1,1122,1X40 CONTAINER CONTG.GHANA CEIBA PLYWOOD,32143.86,0.00,SL
,,,5/15/2010 08:49AM,1,3700,"3700 SHEETS MIXED PLYWOOD(4MM,12MM,15MM)",51336.94,0.00,NG
,,,5/15/2010 08:49AM,1,3158,3158 SHEETS MIXED PLYWOOD,43716.84,0.00,NG
,,,5/24/2010 12:28PM,1,18,1 X 40FT CONTAINER STC 18 CRATES(946 SHEETS) GHANA CEIBA B/BB,22470.09,0.00,BE
,,,5/24/2010 12:28PM,1,23,1 X 40FT CONTAINER STC 23 CRATES(920 SHEETS) GHANA CEIBA BB/CC,25382.33,0.00,US
,,,5/19/2010 12:01PM,1,4593,2X40 CONTAINER CONTG.GHANA PLYWOOD,71301.41,0.00,GM
,,,5/20/2010 11:35AM,1,4931,"1 TRUCK STC 4,931 SHEETS4MM,9MM,15MM &18MM",51436.40,0.00,NG
,,,5/20/2010 11:35AM,1,4889,"1 TRUCK STC  4889 SHEETS4MM,9MM,15MM CEIBA,HYEDUA AND WHITE",59856.65,0.00,NG
,,,5/22/2010 09:10AM,1,5600,5600 SHEETS CEIBA PLYWOOD(9MM&15MM),96004.90,0.00,NG
,,,5/22/2010 09:10AM,1,5600,5600 SHEETS CEIBA PLYWOOD(9MM&15MM),96004.90,0.00,NG
,,,5/24/2010 09:09AM,1,4500,"4500 SHEETS MIXED PLYWOOD(4MM,9MM,15MM)",51079.53,0.00,NG
,,,5/24/2010 02:52PM,1,2000,2000 SHEETS CEIBA PLYWOOD,32345.12,0.00,NG
,,,5/26/2010 05:27PM,1,2800,2800 SHEETS CEIBA PLYWOOD,47878.35,0.00,NG
,,,5/27/2010 07:28AM,1,21000,GHANA CHENCHEN/MAHOGANY/CEIBAPLYWOOD,327611.25,0.00,NG
,,,5/27/2010 07:28AM,1,4548,GHANA CEIBA PLYWOOD.,57136.54,0.00,NG
,,,5/27/2010 07:28AM,1,2000,GHANA CEIBA PLYWOOD,49106.00,0.00,NG
,,,5/27/2010 07:28AM,1,2540,GHANA CEIBA/MAHOGANY PLYWOOD,53114.42,0.00,NG
,,,5/27/2010 07:28AM,1,10000,GHANA CEIBA/MAHOGANY PLYWOOD,125477.25,0.00,NG
,,,5/27/2010 07:28AM,1,3770,GHANA CEIBA PLYWOOD,53594.06,0.00,NG
,,,5/27/2010 07:28AM,1,23,1X40 CONTAINER CONTG.GHANA CEIBA PLYWOOD,28865.85,0.00,BE
,,,5/27/2010 07:29AM,1,2000,GHANA CEIBA PLYWOOD.,49106.00,0.00,NG
,,,5/27/2010 11:28AM,1,7000,7000 SHEETS CEIBA PLYWOOD(4MM),45965.50,0.00,NG
,,,5/28/2010 12:57PM,1,3880,GHANA CEIBA PLYWOOD.,55035.84,0.00,NG
,,,5/28/2010 12:57PM,1,3500,GHANA CEIBA PLYWOOD.,24286.50,0.00,BJ
,,,5/28/2010 12:57PM,1,8170,GHANA CEIBA/MAHOGANY PLYWOOD.,156745.21,0.00,NG
,,,5/31/2010 09:56AM,1,14890,14890 SHEETS MIXED PLYWOOD,255468.08,0.00,NG
,,,5/31/2010 09:56AM,1,4500,4500 SHEETS CEIBA PLYWOOD,51382.86,0.00,NG
,,,6/1/2010 10:22AM,1,23,1X40 HC CONTAINER CONTG.GHANA CEIBA PLYWOOD,45502.34,0.00,BE
,,,6/1/2010 10:33AM,1,4891,"1 TRUCK STC C/CC MIXED SPECIES OFPLYWOOD 4,891 SHEETS",56565.80,0.00,NG
,,,6/2/2010 12:30PM,1,46,2X40 CONT. STC 18MM B/BB CEIBAPLYWOOD,88710.93,0.00,NG
,,,6/2/2010 01:46PM,1,2000,2000 SHEETS MIXED CEIBA PLYWOOD,32268.28,0.00,NG
,,,6/3/2010 10:47AM,1,8700,GHANA MAHOGANY/CEIBA PLYWOOD.,157343.56,0.00,NG
,,,6/3/2010 10:47AM,1,16900,GHANA CEIBA/MAHOGANY PLYWOOD.,186385.01,0.00,NG
,,,6/3/2010 10:47AM,1,5700,GHANA CHENCHEN/MAHOGANY PLYWOOD,161955.35,0.00,NG
,,,6/3/2010 06:06PM,1,36,2X40 HC CONTAINERS CONTG.GHANA CEIBA PLYWOOD,56570.69,0.00,GB
,,,6/4/2010 11:43AM,1,2350,2350 SHEETS CEIBA PLYWOOD,50412.16,0.00,NG
,,,6/7/2010 08:42AM,1,1965,1965 SHEETS CEIBA PLYWOOD(9MM&15MM),35567.93,0.00,NG
,,,6/14/2010 11:24AM,1,4600,4600 SHEETS CEIBA PLYWOOD,52826.93,0.00,NG
,,,6/14/2010 11:24AM,1,8400,8400 SHEETS  CEIBA PLYWOOD,143816.17,0.00,NG
,,,6/14/2010 12:45PM,1,7500,7500 SHEETS CEIBA PLYWOOD,93273.26,0.00,NG
