House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,1/24/2008 02:04PM,1,56,1C & S/FAS WAWA & MAHOGANY(KHAYAIVORENSIS (KD) LUMBER S.T.C.,79316.24,0.00,US
,,,1/25/2008 09:52AM,1,18,GHANA WAWA LUMBER (KD),17942.94,0.00,FR
,,,1/29/2008 10:16AM,1,20,GHANA WAWA LUMBER (KD),23014.21,0.00,CN
,,,1/29/2008 10:31AM,1,2006,GHANA TEAK LUMBER,37688.69,0.00,IN
,,,1/29/2008 11:50AM,2,4,GHANA WAWA LUMBER (KD) 806 PCS,8520.91,0.00,FR
,,,1/29/2008 11:52AM,1,20,"GHANA WAWA LUMBER (KD) 3,256 PCS",19337.34,0.00,FI
,,,1/30/2008 11:35AM,1,1927,"GHANA WAWA LUMBER (KD)1,927 PIECES",19272.66,0.00,DE
,,,1/30/2008 11:35AM,1,2134,"GHANA TEAK LUMBER (AD) - 2,134 PCS",31236.03,0.00,IN
,,,1/30/2008 11:51AM,1,9,"GHANA WAWA LUMBER (KD) - 1,837PCS",17595.21,0.00,FR
,,,1/30/2008 01:39PM,1,25,GHANA WAWA LUMBER (KD),21379.89,0.00,FR
,,,1/30/2008 01:49PM,1,12,GHANA NO. 1 C& S WAWA LUMBER (KD),13517.94,0.00,SA
,,,2/1/2008 11:08AM,1,29,"GHANA FAS NINAGON STRIPS / MAKORELUMBER - 3,609 PIECES",25285.24,0.00,FR
,,,1/31/2008 10:31AM,1,16,GHANA YAYA LUMBER (KD),13665.95,0.00,LB
,,,1/31/2008 10:40AM,1,13,GHANA DAHOMA LUMBER (KD),17539.70,0.00,JO
,,,2/1/2008 02:28PM,1,14,"GHANA MAHOGANY LUMBER (KD)1,188 PIECES",317.02,0.00,US
,,,2/1/2008 09:53AM,1,34,FAS EMERI (AD) LUMBER S.T.C.1404 PCS,25536.43,0.00,IT
,,,2/1/2008 09:53AM,1,11,11 BUNDLES FAS(MAHOGANY) KHAYAIVORENSIS(KD) LUMBER S.T.C 658 PCS,27823.25,0.00,US
,,,2/1/2008 11:17AM,1,54,FAQ NIANGON ROUND BOULES (AD) S.T.C475 PCS,30130.06,0.00,NL
,,,2/4/2008 01:32PM,1,41,GHANA BLACK OFRAM LUMBER (AD),29002.42,0.00,SN
,,,2/5/2008 04:18PM,1,28,GHANA FAS  MAHOGANY (KD) LUMBERSTC - 2054 PIECES,67242.46,0.00,US
,,,2/6/2008 09:16AM,1,15,GHANA BLACK LUMBER (AD),21536.81,0.00,CN
,,,2/6/2008 10:51AM,1,18,GHANA CHENCHEN LUMBER (AD)10 - 12%,21916.46,0.00,BE
,,,2/6/2008 04:20PM,1,22,GHANA BLACK OFRAM LUMBER (AD),12259.37,0.00,SN
,,,2/6/2008 04:34PM,1,9,GHANA FAS MAHOGANY (KD) LUMBER,26287.00,0.00,US
,,,2/7/2008 02:39PM,1,1305,GHANA TEAK LUMBER & BILLETS (AD)LOGS,20715.85,0.00,IN
,,,2/8/2008 11:18AM,1,12,FAS MAHOGANY KHAYA IVORENSIS(KD) LUMBER S.T.C. 694 PCS,28546.11,0.00,US
,,,2/8/2008 02:50PM,1,1062,"GHANA TEAK LUMBER (AD) - 1,062PCS",16150.13,0.00,IN
,,,2/11/2008 10:49AM,1,17,"GHANA NO. 1 C&S BLACK OFRAM LUMBER(KD) - 2,110 PIECES",13717.76,0.00,IT
,,,2/11/2008 12:51PM,1,4,GHANA WAWA SQUARES (KD) - 374 PCSNO. 1 C & S,2352.09,0.00,DE
,,,2/12/2008 10:46AM,1,11,FAS MAHOGANY (KHAYA IVORENSIS) KDLUMBER S.T.C. 934 PCS,28466.23,0.00,US
,,,2/12/2008 01:00PM,1,7003,GHANA TEAK LUMBER & BILLETS LOGS AD,149718.61,0.00,IN
,,,2/12/2008 03:18PM,1,18,GHANA BLACK OFRAM LUMBER (AD),15448.88,0.00,SN
,,,2/13/2008 12:31PM,1,29,GHANA WAWA LUMBER (KD),41147.97,0.00,DE
,,,2/20/2008 03:32PM,1,1917,"GHANA PAPAO SQUARES (AD) - 1,917PCS",126.54,0.00,HR
,,,2/15/2008 10:57AM,1,40,"GHANA PAPAO STRIPS (AD) - 70,943 PC",19759.71,0.00,PT
,,,2/15/2008 10:57AM,1,75,GHANA TEAK LUMBER (AD),55838.89,0.00,IT
,,,2/15/2008 11:52AM,1,13,GHANA FAS DANTA/CANDOLLEI LUMBER(AD) - 704 PIECES,9771.86,0.00,AE
,,,2/18/2008 09:31AM,1,20,GHANA BLACK OFRAM LUMBER (AD),13668.84,0.00,SN
,,,2/18/2008 02:13PM,1,10,GHANA WHITE KOTO LUMBER (KD),25429.08,0.00,BE
,,,2/19/2008 11:21AM,1,34,FAQ EMERI & NIANGON (AD) BOULESS.T.C. 379 PCS,19373.04,0.00,NL
,,,2/19/2008 11:22AM,1,11,FAAS KUSSIA (AD) LUMBER S.T.C. 1161PCS,11784.71,0.00,NL
,,,2/19/2008 11:54AM,1,12,"GHANA NO. 1 C&S WAWA STRIPS (KD)3,456 PIECES",6121.88,0.00,DE
,,,2/19/2008 12:52PM,1,29,GHANA FAS KHAYA IVORENSIS (KD)LUMBER STC - 2435 PIECES,66962.15,0.00,US
,,,2/22/2008 12:08PM,1,20,20 BUNDLES OF FAS ODUM (KD) LUMBER(STRIPS) S.T.C 23131 PCS,59.36,0.00,FI
,,,2/22/2008 04:32PM,1,11,GHANA WHITE KOTO LUMBER (KD),178.49,0.00,BE
,,,2/25/2008 09:55AM,1,2165,GHANA TEAK LUMBER (AD),34637.97,0.00,IN
,,,2/25/2008 01:35PM,1,29,"GHANA NIANGON FAS SCANTLINGS &LUMBER (AD) - 1,022 PIECES",35144.89,0.00,IT
,,,2/27/2008 01:09PM,1,16,"GHANA FAS PAPAO STRIPS (AD)23,178 PIECES",16708.35,0.00,NL
,,,2/27/2008 03:43PM,1,12,"GHANA WHITE KOTO ROUGH SAWN LUMBER(AD) - 1,633 PIECES",28740.69,0.00,BE
,,,2/28/2008 10:18AM,1,1353,GHANA TEAK LUMBER (AD),23952.63,0.00,IN
,,,2/28/2008 11:07AM,1,1670,GHANA TEAK LUMBER (AD),30289.96,0.00,IN
,,,2/28/2008 11:07AM,1,858,GHANA TEAK LUMBER (AD),15096.29,0.00,IN
,,,2/28/2008 03:30PM,1,12,12 BUNDLES FAS KUSSIA (AD) LUMBER(STRIPS) S.T.C 1096 PCS,10205.64,0.00,NL
,,,2/29/2008 01:52PM,1,20,GHANA CHENCHEN MOULDING/LUMBER (KD),23330.51,0.00,BE
,,,3/5/2008 08:48AM,1,21,GHANA WAWA (KD),17263.30,0.00,FR
,,,3/5/2008 10:36AM,1,16,FAS MAKORE (KD) LUMBER S.T.C.1712 PCS,29507.13,0.00,US
,,,3/5/2008 10:36AM,1,42,FAS (MAHOGANY) KHAYA IVORENSIS (KD)LUMBER S. T.C 3787 PCS,81308.70,0.00,US
,,,3/5/2008 10:36AM,1,18,1C & S/FAS (KD) WAWA & UTILE FIX &RANDOM LUMBER S.T.C.9792 PCS,31927.27,0.00,DE
,,,3/5/2008 12:30PM,1,13,"GHANA KHAYA IVORENSIS (KD)LUMBER - STC 1,553 PIECES",30074.63,0.00,US
,,,3/5/2008 01:22PM,1,20,GHANA BLACK OFRAM LUMBER,14081.76,0.00,SN
,,,3/7/2008 08:58AM,1,24,"GHANA FAS NIANGON SCANTLINGS (AD)2,734 PIECES",23415.17,0.00,FR
,,,3/8/2008 09:07AM,1,5,5 X 40FT CONT. STCTEAK WOOD ROUND LOGS,24719.78,0.00,IN
,,,3/10/2008 10:18AM,1,733,GHANA FAS DANTA/ CANDOLLEI LUMBER(AD) 733 PIECES,10634.59,0.00,AE
,,,3/10/2008 04:22PM,2,1,GHANA FAS MAHOGANY (KD) LUMBERSTC - 96 PIECES,1599.76,0.00,IT
,,,3/11/2008 11:13AM,1,13,13 BUNDLES  FAS MAKORE (KD) LUMBERS.T.C 815 PCS,26074.81,0.00,US
,,,3/11/2008 11:13AM,1,29,29 BUNDLES FAS (MAHOGANY) KHAYAIVORENSIS (KD) LUMBER STC 2154 PCS,56862.20,0.00,US
,,,3/12/2008 10:15AM,1,22,FAS MAKORE (KD) LUMBER S.T.C.1099 PCS,32852.23,0.00,ES
,,,3/12/2008 11:48AM,1,33,GHANA WAWA/CEIBA (KD),34521.51,0.00,DE
,,,3/12/2008 01:23PM,1,1372,GHANA NO. 1 C&S TEAK LUMBER (AD),18950.94,0.00,IN
,,,3/12/2008 04:45PM,1,34,FAQ NIANGON INDUSTRIAL BOULES(AD)S.T.C. 1483 PCS,32097.56,0.00,IT
,,,3/13/2008 01:49PM,1,12,GHANA WHITE KOTO LUMBER (KD),28633.14,0.00,BE
,,,3/14/2008 12:14PM,1,502,GHANA TEAK LUMBER (AD),7891.06,0.00,IN
,,,3/14/2008 12:14PM,1,821,GHANA TEAK LOGS / LUMBER (AD),13508.56,0.00,VN
,,,3/14/2008 02:09PM,1,16,GHANA FAS PAPAO STRIPS (AD),16536.83,0.00,NL
,,,3/14/2008 05:05PM,1,20,GHANA FAS PAPAO SQUARES (AD),11969.89,0.00,ID
,,,3/18/2008 11:02AM,1,5,5 X 40FT CONT. STCTEAK WOOD ROUND LOGS,24308.92,0.00,IN
,,,3/18/2008 02:57PM,1,59,FAQ NIANGON ROUND BOULES (AD)S.T.C. 656 PCS,38926.43,0.00,FR
,,,3/19/2008 02:13PM,1,18,GHANA MAHOGANY KHAYA IVORENSISKILN DRIED LUMBER FAS,31116.80,0.00,DK
,,,3/19/2008 05:21PM,1,34,GHANA NO 1 C&S WAWA LUMBER (KD),38254.24,0.00,IE
,,,3/20/2008 10:09AM,1,13,GHANA ESSA LUMBER (KD),10138.65,0.00,LB
,,,3/20/2008 03:03PM,1,6689,GHANA TEAK LUMBER (AD),108737.31,0.00,IN
,,,3/25/2008 12:01PM,1,34,GHANA FAS KHAYA IVORENSIS(KD) LUMBER - STC 2840 PIECES,69142.10,0.00,US
,,,3/25/2008 12:20PM,1,5,5 X 40FT CONT. STCTEAK WOOD ROUND LOGS,23518.33,0.00,IN
,,,3/25/2008 04:02PM,1,15,GHANA FAS KHAYA/IVORENSIS (KD)LUMBER - STC 1380 PIECES,32653.17,0.00,US
,,,3/26/2008 11:06AM,1,16,"FAS/1C & S UTILE, WAWA & SAPELE(KD) LUMBER S.T.C. 1409 PCS",29244.94,0.00,DE
,,,3/26/2008 12:13PM,1,4342,GHANA TEAK LUMBER (AD),76960.94,0.00,IN
,,,3/26/2008 01:42PM,1,23,"GHANA NO. 1 C&S CEIBA LUMBER (KD)1,188 PIECES",17944.56,0.00,GB
,,,3/26/2008 04:07PM,1,12,GHANA FAS NINAGON SCANTLINGS (AD)109 PIECES,11299.18,0.00,FR
,,,3/26/2008 04:37PM,1,1005,"GHANA TEAK LUMBER (AD) - 1,005 PCS",16032.50,0.00,IN
,,,3/28/2008 09:24AM,1,20,GHANA FAS PAPAO STRIPS (AD),16847.64,0.00,TH
,,,3/28/2008 02:05PM,1,15,"GHANA WAWA LUMBER (KD)1,867 PIECES",21899.63,0.00,DE
,,,3/31/2008 09:50AM,1,12,GHANA FAS MAHOGANY LUMBER (KD)810 PIECES,34056.88,0.00,US
,,,3/31/2008 09:51AM,1,13,"GHANA FAS MAHOGNY LUMBER (KD)1,668 PIECES",33829.32,0.00,US
,,,4/2/2008 08:26AM,1,14,GHANA ESSA LUMBER (AD),9811.61,0.00,LB
,,,4/2/2008 11:34AM,1,14,GHANA WAWA NO. 1 C&S LUMBER (KD),23108.16,0.00,IE
,,,4/3/2008 02:38PM,1,57,57 BUNDLES FAQ NIANGON ROUNDBOULES  S.T.C  894 PCS,40049.11,0.00,FR
,,,4/4/2008 09:46AM,1,13,GHANA WAWA LUMBER (KD),15509.02,0.00,QA
,,,4/9/2008 09:18AM,1,15,FAS EDINAM (KD) LUMBER S.T.C.1187 PCS,25802.34,0.00,US
,,,4/9/2008 09:18AM,1,9,FAS WHITE OFRAM (KD) LUMBER (SQRS)S.T.C. 2371 PCS,11545.62,0.00,BE
,,,4/9/2008 09:18AM,1,18,FAS MAKORE (KD) LUMBER S.T.C.555 PCS,29347.24,0.00,ES
,,,4/9/2008 01:06PM,1,7,7 X 40FT CONT. STCTEAK WOOD ROUND LOGS,33710.82,0.00,IN
,,,4/10/2008 09:07AM,1,1621,GHANA TEAK LUMBER (AD),31098.13,0.00,IN
,,,4/14/2008 09:58AM,1,62,FAQ NIANGON ROUND BOULES S.T.C.1052 PCS,39683.62,0.00,FR
,,,4/14/2008 10:31AM,1,22,"GHANA FAS NIANGON SCANTILINGS (AD)2,399 PIECES",26144.30,0.00,FR
,,,4/14/2008 11:30AM,1,29,FAS MAKORE (KD) LUMBER LONG & SHORTS. T. C. 1708 PCS,77138.21,0.00,US
,,,4/15/2008 09:39AM,1,18,AFRICAN MAHOGANY KHAYA IVORENSISKILN DRIED LUMBER STC. 1636 PCS,34150.90,0.00,DK
,,,4/15/2008 10:34AM,1,14,FAS (MAHOGANY) KHAYA IVORENSIS (KD)LUMBER S.T.C. 2052 PCS,31480.81,0.00,US
,,,4/15/2008 11:55AM,1,2219,"GHANA TEAK LUMBER / LOGS (AD)2,219 PIECES",40626.05,0.00,IN
,,,4/15/2008 01:55PM,1,11593,"GHANA TEAK LUMBER / LOGS - 11,593PC",239019.37,0.00,IN
,,,4/16/2008 10:27AM,1,21,GHANA FAS PAPAO SQUARES (AD),18075.05,0.00,ID
,,,4/16/2008 10:47AM,1,19,GHANA WAWA LUMBER (KD),211.68,0.00,DE
,,,4/16/2008 05:12PM,1,2948,"GHANA TEAK LUMBER - 2,948 PIECES",43773.34,0.00,IN
,,,4/17/2008 12:56PM,1,3,3 X 40FT CONT. STCTEAK ROUND LOG,14731.60,0.00,IN
,,,4/17/2008 12:56PM,1,4,4  X 40FT CONT. STCTEAK ROUND LOG,18862.69,0.00,IN
,,,4/18/2008 10:17AM,1,11,GHANA FAS MAHOGANY (KD) LUMBERSTC - 1327 PIECES,33942.27,0.00,US
,,,4/23/2008 04:20PM,1,25,25 BUNDLES OF FAS EDINAM (KD)LUMBER STC  2477 PCS,50062.14,0.00,LB
,,,4/21/2008 11:03AM,1,13,13 BUNDLES  FAS (MAHOGANY) KHAYAIVORENSIS KD LUMBER STC 1228 PCS,28563.70,0.00,US
,,,4/21/2008 11:03AM,1,12,12 BUNDLES FAS EMERI (AD) LUMBERS.T.C  477 PCS,8034.01,0.00,IT
,,,4/22/2008 10:18AM,1,32,"GHANA WAWA LUMBER (KD) - 2,469PCS",40727.22,0.00,GB
,,,4/22/2008 11:41AM,1,20,20 BUNDLES FAS BLACK OFRAM (KD)LUMBER S.T.C 2584 PCS,19746.67,0.00,IL
,,,4/22/2008 01:13PM,1,916,GHANA TEAK LUMBER (AD) - 916 PIECES,16100.59,0.00,IN
,,,4/25/2008 09:35AM,1,25,25 BUNDLES FAQ NIANGON INDUSTRIALBOULES STC 681 PCS,34557.35,0.00,FR
,,,4/25/2008 10:01AM,1,5949,"GHANA TEAK LUMBER (AD) - 5,949 PCS",106067.09,0.00,IN
,,,4/25/2008 10:20AM,1,2523,"GHANA TEAK LUMBER (AD) - 2,523PCS",46031.42,0.00,IN
,,,4/25/2008 11:36AM,1,18,BLACK OFRAM LUMBER AD,17976.87,0.00,SN
,,,4/28/2008 10:34AM,1,12,"GHANA WAWA SAWN TIMBER (KD)2,681 PIECES",193.30,0.00,DE
,,,4/29/2008 10:05AM,1,1320,"GHANA TEAK LUMBER (AD) - 1,320 PCS",24133.72,0.00,IN
,,,4/29/2008 10:50AM,1,14,GHANA FAS MAHOGANY (KD) LUMBERSTC - 1255 PIECES,33577.57,0.00,US
,,,4/30/2008 09:56AM,1,54,54 BUNDLES FAQ NIANGON BOULES (AD)S.T.C 550 PCS,39920.41,0.00,FR
,,,4/30/2008 09:56AM,1,18,18 BUNDLES FAS (MAHOGANY) KHAYAIVORENSIS (KD )LUMBER STC 1772 PCS,33890.93,0.00,US
,,,5/2/2008 10:10AM,1,22,"GHANA FAS KUSIA LUMBER - 1,805PCS",112.23,0.00,DE
,,,5/2/2008 01:45PM,1,13,13 BUNDLES FAQ NIANGON BOULES (AD)S.T.C 313 PCS,17543.02,0.00,DE
,,,5/5/2008 04:02PM,1,15,"GHANA WAWA SAWN TIMBER (KD)2,636 PIECES",177.96,0.00,DE
,,,5/6/2008 11:01AM,1,20,BLACK OFRAM LUMBER AD,16595.06,0.00,SN
,,,5/6/2008 04:52PM,1,13,GHANA FAS DAHOMA LUMBER (AD)722 PIECES,6111.67,0.00,AE
,,,5/9/2008 03:44PM,1,20,"GHANA FAS PAPAO SQUARES4,524 PIECES",0.00,0.00,ID
,,,5/7/2008 11:20AM,1,4,4 X 20FT CONT. STCTEAK WOODS,30272.49,0.00,IN
,,,5/7/2008 11:20AM,1,5,5 X 40FT CONT. STCTEAK WOODS,24135.56,0.00,IN
,,,5/7/2008 03:19PM,1,19,19 BUNDLES FAS ODUM (KD) LUMBERFIX / RANDOM S.T.C 1695 PCS,29105.12,0.00,IE
,,,5/8/2008 08:58AM,1,15,15 BUNDLES FAS MIXED RED WOOD (KD)LUMBER S.T.C  2008 PCS,22656.74,0.00,ZA
,,,5/8/2008 11:16AM,1,1936,GHANA TEAK LUMBER (AD) 1.936 PCS,40601.16,0.00,PK
,,,5/8/2008 01:06PM,1,16,GHANA FAS MAHOGANY (KD) LUMBERSTC - 1353 PIECES,34070.57,0.00,US
,,,5/8/2008 03:16PM,1,18,GHANA WAWA LUMBER (KD),201.65,0.00,DE
,,,5/8/2008 05:31PM,1,13,GHANA FAS DANTA (KD) LUMBERSTC - 489 PIECES,14371.73,0.00,SA
,,,5/9/2008 10:20AM,1,58,58 BUNDLES FAQ NIANGON BOULES (AD)S.T.C 603 PCS,47511.81,0.00,FR
,,,5/9/2008 03:41PM,1,2809,"GHANA TEAK LUMBER / BILLETS2,809 PIECES",48806.12,0.00,IN
,,,5/9/2008 03:41PM,1,16,WAWA KD LUMBER,19119.63,0.00,SA
,,,5/9/2008 03:41PM,1,12,WAWA KD LUMBER,22395.58,0.00,GB
,,,5/16/2008 10:24AM,1,9,"CONTS'  X  4,102 PCS TEAK LUMBER AD",69525.18,0.00,IN
,,,5/9/2008 03:47PM,1,20,"GHANA FAS PAPAO STRIPS - 13,026PCS",8819.46,0.00,PT
,,,5/9/2008 03:56PM,1,40,"GHANA FAS ODUM SQUARES - 5,600PCS",28047.72,0.00,ID
,,,5/12/2008 11:22AM,1,10,GHANA FAS MAHOGANY (KD) LUMBERSTC - 794 PIECES,31000.97,0.00,US
,,,5/15/2008 03:37PM,1,2126,GHANA TEAK LUMBER / LOGS (AD),34452.51,0.00,IN
,,,5/16/2008 11:46AM,1,5,GHANA FAS KILN DRIED MAHOGANYLUMBER - STC 251 PIECES,6341.95,0.00,US
,,,5/16/2008 02:45PM,1,20,"GHANA FAS PAPAO STRIPS (AD)13,000PIECES",13911.66,0.00,PT
,,,5/16/2008 03:11PM,1,15,GHANA FAS PAPAO STRIPS (AD),16512.37,0.00,NL
,,,5/16/2008 03:11PM,1,17,"GHANA TEAK STRIPS (AD)23,994 PIECES",22672.54,0.00,ID
,,,5/16/2008 03:30PM,1,14,GHANA WAWA LUMBER (KD),193.49,0.00,DE
,,,5/22/2008 09:20AM,1,5,5 X 40FT CONT. STCTEAK ROUND LOG,24429.59,0.00,IN
,,,5/22/2008 11:35AM,1,18,1X20STCTEAK STRIPS,12455.52,0.00,IT
,,,5/22/2008 01:19PM,1,23,23 BUNDLES FAQ NIANGON INDUSTRAIL BOULES(K(73 & 61MM),39533.25,0.00,IT
,,,5/22/2008 01:19PM,1,46,46 BUNDLES  FAQ NIANGON INDUSTRAILBOULE (AD) STC 1245 PCS,61412.57,0.00,IT
,,,5/23/2008 09:45AM,1,3850,"GHANA TEAK LUMBER (AD) - 3,850PCS",48046.73,0.00,IN
,,,5/23/2008 03:14PM,1,20,GHANA BLACK OFRAM LUMBER AD,15977.32,0.00,SN
,,,5/27/2008 12:40PM,1,12,"GHANA FAS MAHOGANY (KD) LUMBERSTC - 1,927 PIECES",28814.27,0.00,US
,,,5/28/2008 12:09PM,1,14,14 BUNDLES FAS MAKORE (KD) LUMBERS.T.C 1630 PCS,27749.86,0.00,LT
,,,5/28/2008 12:09PM,1,16,16 BUNDLES FAS NIANGON & SAPELE(KD) LUMBER S.T.C 2395 PCS,32648.52,0.00,NL
,,,5/28/2008 12:09PM,1,19,19 BUNDLES  1C & S WAWA KD LUMBER /STRIPS S.T.C 3370 PCS,21786.86,0.00,ZA
,,,5/29/2008 12:48PM,1,12,"GHANA WAWA SAWN TIMBER (KD)1,056 PIECES",158.19,0.00,QA
,,,5/29/2008 02:12PM,1,22,"GHANA WAWA LUMBER (KD) - 2,258 PCS",19883.55,0.00,IL
,,,5/30/2008 11:41AM,1,17,17 BUNDLES FAS MAHOGANY(KD) LUMBERS.T.C 1963 PCS,34651.03,0.00,US
,,,6/3/2008 02:45PM,1,11,GHANA FAS MAHOGANY (KD) LUMBERSTC - 1420 PIECES,0.00,0.00,US
,,,6/3/2008 03:48PM,1,61,61 BUNDLES FAQ NIANGON BOULES (AD)S.T.C  699 PCS,40862.13,0.00,FR
,,,6/6/2008 11:49AM,1,18,18 BUNDLES FAS ODUM (KD) STRIPSS.T.C 3780 PCS,0.00,0.00,ID
,,,6/4/2008 09:26AM,1,25,"25 BUNDLES FAS PAPAO STRIPS AD.21,593 PCS.",18398.32,0.00,DE
,,,6/4/2008 02:17PM,1,19,1 X 20FT CONTAINER STC. 19 BUNDLESPAPAO SQUARES AD 2377 PCS,16472.10,0.00,SG
,,,6/4/2008 02:18PM,1,5,5 X 40FT CONT. STCTEAK WOODS ROUND LOGS,24529.78,0.00,IN
,,,6/4/2008 02:18PM,1,6,6 X 20FT CONT. STCTEAK WOODS ROUGH  SQUARES,45555.44,0.00,IN
,,,6/4/2008 02:22PM,1,16,"GHANA NO. 1 C&S BLACK OFRAM LUMBER(KD) - 1,556 PIECES",143.83,0.00,IT
,,,6/4/2008 02:26PM,1,13,GHANA FAS ODUM & MIXED REDWOODLUMBER (DANTA & WAWABIMA - AD) -,146.01,0.00,AE
,,,6/5/2008 10:28AM,1,3352,"GHANA TEAK LUMBER (AD) - 3,352 PCS",56666.41,0.00,IN
,,,6/5/2008 11:31AM,1,26,GHANA WAWA LUMBER / MOULDINGS(KD),377.08,0.00,FR
,,,6/5/2008 11:39AM,1,21,"GHANA NO. 1 C&S WAWA LUMBER (KD)3,546 PIECES",214.99,0.00,FR
,,,6/5/2008 11:46AM,1,16,GHANA WAWA LUMBER (KD),19026.41,0.00,GB
,,,6/6/2008 10:31AM,1,16,"GHANA WAWA LUMBER / SQUARS(KD)3,904 PIECES",202.77,0.00,DE
,,,6/6/2008 01:39PM,1,23,23 BUNDLES BLACK OFRAM LUMBER AD,0.00,0.00,SN
,,,6/6/2008 10:39AM,1,15,15 BUNDLES FAS MAKORE(KD) LUMBERS.T.C 1125 PCS,29171.57,0.00,ES
,,,6/6/2008 10:40AM,1,12,GHANA WAWA SAWN TIMBER - 951PCS,146.66,0.00,SA
,,,6/10/2008 09:22AM,1,13,GHANA WAWA LUMBER (KD),20084.43,0.00,DE
,,,6/10/2008 09:25AM,1,19,GHANA FAS CEDRELLA (A/D) LUMBERSTC-1354 PIECES,23162.12,0.00,US
,,,6/10/2008 10:44AM,1,5,"GHANA TEAK LUMBER (AD) - 3,572PCS",44621.10,0.00,IN
,,,6/10/2008 10:50AM,1,50,50 BUNDLES FAQ NIANGON & EMERI (AD)BOULES S.T.C 1884 PCS,58903.95,0.00,IT
,,,6/10/2008 03:16PM,1,3204,"GHANA TEAK LUMBER / BILLETS (AD)3,204 PIECES",48635.37,0.00,IN
,,,6/11/2008 03:29PM,1,13,1 X 40FT CONTAINER STC. 13 BUNDLES(645 PCS) EMIRE FAS AD LUMBER.,19056.03,0.00,IT
,,,6/13/2008 02:05PM,1,13,905 PCS WAWA LUMBER KD,33179.82,0.00,DK
,,,6/13/2008 02:49PM,1,11,GHANA FAS MAHOGANY (KD) LUMBERSTC - 1254 PIECES,32008.80,0.00,US
,,,6/13/2008 03:42PM,1,40,40 BUNDLES FAS MAKORE & MAHOGANY(KD) LUMBER S.T.C 3768 PCS,97026.15,0.00,US
,,,6/16/2008 01:09PM,1,16,"GHANA NO. 1 C&S WAWA LUMBER (KD)1,594 PIECES",237.01,0.00,IT
,,,6/19/2008 10:17AM,1,55,55 BUNDLES FAQ NIANGON BOULES(AD)S.T.C 701 PCS,41100.76,0.00,FR
,,,6/19/2008 01:38PM,1,4,"GHANA TEAK LUMBER (AD) - 2,932 PCS",36289.86,0.00,IN
,,,6/19/2008 01:38PM,1,2,GHANA TEAK LUMBER (AD) - 905 PIECES,18737.16,0.00,IN
,,,6/24/2008 10:52AM,1,12,GHANA SAPELE SAWN TIMBER986 PIECES,0.00,0.00,RU
,,,6/20/2008 10:47AM,1,17,17 BUNDLES 1C & S  WAWA (KD) LUMBERS.T.C 2266 PCS,20506.86,0.00,DE
,,,6/20/2008 02:35PM,1,14,14 BUNDLES WAWA LUNMBER KD,31466.70,0.00,DK
,,,6/23/2008 02:35PM,1,20,GHANA BLACK OFRAM LUMBER AD,16033.14,0.00,SN
,,,6/24/2008 02:01PM,1,14,14 BUNDLES FAS MAHOGANY KHAYAIVORENSIS (KD)LUMBER STC 2010 PCS,29391.97,0.00,US
,,,6/26/2008 12:26PM,1,17,17 BUNDLES FAQ NIANGON BOULES(KD)  S.T.C 1721 PCS,27436.44,0.00,DE
,,,6/26/2008 12:26PM,1,33,33 BUNDLES FAQ NIANGON BOULES (AD)S.T.C 709 PCS,44783.90,0.00,NL
,,,6/26/2008 12:26PM,1,55,55 BUNDLES FAQ NIANGON BOULES (AD)S.T.C 745 PCS,41936.42,0.00,FR
,,,6/26/2008 01:23PM,1,15,"GHANA FAS WHITE OFRAM LUMBER (KD)2,528 PIECES",192.24,0.00,IT
,,,6/26/2008 05:36PM,1,14,"GHANA WAWA SAWN TIMBER (KD)1,233 PIECES",187.65,0.00,SA
,,,6/27/2008 09:21AM,1,1038,"GHANA TEAK LUMBER (AD) - 1,038 PCS",18744.15,0.00,IN
,,,6/27/2008 02:47PM,1,29,GHANA WAWA LUMBER (KD),41626.91,0.00,DE
,,,6/28/2008 01:11PM,1,5,5 X 40FT CONT. STCTEAK WOODS,25062.88,0.00,IN
,,,7/2/2008 12:25PM,1,24,"GHANA NO. 1 C & S WAWA LUMBER (KD)2,809 PIECES",0.00,0.00,GB
,,,7/2/2008 10:42AM,1,8,8 BUNDLES 1 C & S WAWA (KD) LUMBERS.T.C  820 PCS,9056.68,0.00,DE
,,,,2,5,5 BUNDLES 1C&S WAWA (KD) LUMBERSTC 5913 PCS,2824.33,0.00,
,,,,3,3,3 BUNDLES FAS SAPELE (KD) LUMBERS.T.C 194 PCS,8084.08,0.00,
,,,,4,2,2 BUNDLES FAS GUAREA (KD) LUMBERS.T.C 113 PCS,2460.20,0.00,
,,,7/4/2008 09:22AM,1,16,GHANA WAWA (KD),23410.20,0.00,DE
,,,7/8/2008 10:03AM,1,5756,"GHANA TEAK LUMBER (AD) - 5,756 PCS",86167.87,0.00,IN
,,,7/9/2008 09:53AM,1,27,27 BUNDLES FAS (MAHO) KHAYAIVORENSIS(KD) LIMBER STC 2269 PCS,58959.11,0.00,US
,,,7/10/2008 12:22PM,1,13,"GHANA WAWA LUMBER (KD) 1,069PCS",29737.86,0.00,DE
,,,7/10/2008 02:35PM,1,12,12 BUNDLES FAS MAKORE(KD) LUMBERS.T.C 939 PCS,27840.10,0.00,US
