House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS                         (BULK),1554125.25,0.00,NL
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS                            (BULK),1554125.25,0.00,NL
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1339365.00,0.00,NL
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1537960.50,0.00,ES
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1537960.50,0.00,ES
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1537960.50,0.00,ES
,,,5/17/2012 10:52AM,1,800,MAIN CROP RAW COCOA BEANS,314981.70,0.00,ES
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1260850.50,0.00,DE
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1531032.75,0.00,NL
,,,5/17/2012 10:52AM,1,1600,MAIN CROP RAW COCOA BEANS,635505.60,0.00,BE
,,,5/17/2012 10:52AM,1,2000,MAIN CROP RAW COCOA BEANS,555374.63,0.00,DE
,,,5/17/2012 10:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1256232.00,0.00,BE
,,,5/18/2012 01:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1561053.00,0.00,US
,,,5/18/2012 01:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1561053.00,0.00,US
,,,5/18/2012 01:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1561053.00,0.00,US
,,,5/18/2012 01:03PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5 KGS/BAG)",1561053.00,0.00,US
,,,5/18/2012 01:03PM,1,1600,MAIN CROP RAW COCOA BEANS1600 BAGS X 62.5 KGS,609642.00,0.00,NL
,,,5/18/2012 01:03PM,1,4000,MAIN CROP RAW COCOA BEANS400 BAGS X 62.5 KGS,1584145.50,0.00,NL
,,,5/18/2012 01:03PM,1,4000,MAIN CROP  RAW COCOA BEANS4000 BAGS X 62.5 KGS,1316272.50,0.00,DE
,,,5/18/2012 01:03PM,1,4000,MAIN CROP RAW COCOA BEANS4000 BAGS X 62.5 KGS,1316272.50,0.00,DE
,,,5/18/2012 01:03PM,1,3600,MAIN CROP RAW COCOA BEANS3600 BAGS X 62.5 KGS,1373772.83,0.00,NL
,,,5/18/2012 01:03PM,1,400,MAIN CROP RAW COCOA BEANS400 BAGS X 62.5 KGS,158414.55,0.00,NL
,,,5/18/2012 01:03PM,1,2000,MAIN CROP RAW COCOA BEANS2000 BAGS X 62.5 KGS,768980.25,0.00,NL
,,,5/18/2012 01:03PM,1,1600,MAIN CROP RAW COCOA BEANS1600 BAGS X 62.5 KGS,621650.10,0.00,ES
,,,5/18/2012 01:03PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),21171204.00,0.00,FR
,,,5/18/2012 01:03PM,1,1,BULK  MAIN CROP RAW COCOA BEANS(BULK LOADING),7897635.00,0.00,NL
,,,5/18/2012 01:03PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADINGS),2687967.00,0.00,NL
,,,5/18/2012 01:03PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),3182146.50,0.00,NL
,,,5/18/2012 01:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1533342.00,0.00,ES
,,,5/18/2012 01:04PM,1,3200,MAIN CROP RAW COCOA BEANS,1226673.60,0.00,ES
,,,5/18/2012 01:04PM,1,4000,MAIN CROP RAW COCOA BEANS,1639567.50,0.00,JP
,,,5/18/2012 01:04PM,1,800,MAIN CROP RAW COCOA BEANS,314058.00,0.00,JP
,,,5/18/2012 01:04PM,1,1600,MAIN CROP RAW COCOA BEANS,628116.00,0.00,JP
,,,5/18/2012 01:04PM,1,800,MAIN CROP RAW COCOA BEANS,314058.00,0.00,JP
,,,5/18/2012 01:04PM,1,2400,MAIN CROP RAW COCOA BEANS,983740.50,0.00,JP
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1562743.37,0.00,EE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1562743.37,0.00,EE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1562743.37,0.00,EE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1562743.37,0.00,EE
,,,5/18/2012 02:09PM,1,4000,MAIN XROP RAW COCOA BEANS,1562743.37,0.00,EE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1562743.37,0.00,EE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1583443.49,0.00,IN
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1583443.49,0.00,IN
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1583443.49,0.00,IN
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1583443.49,0.00,IN
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1300508.64,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1300508.64,0.00,MY
,,,5/18/2012 02:09PM,1,3200,MAIN CROP RAW COCOA BEANS,1036731.32,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1539626.85,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1539626.85,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1560410.10,0.00,MY
,,,5/18/2012 02:09PM,1,3600,MAIN CROP RAW COCOA BEANS,1394035.11,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1560410.10,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1330128.00,0.00,KR
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1330589.85,0.00,KR
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1539626.85,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1542080.20,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1542080.20,0.00,MY
,,,5/18/2012 02:09PM,1,800,MAIN CROP RAW COCOA BEANS,307926.48,0.00,MY
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1584145.50,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1584145.50,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1584145.50,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1584145.50,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BAENS,1570290.00,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1584145.50,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1584145.50,0.00,NL
,,,5/18/2012 02:09PM,1,1200,MAIN CROP RAW COCOA BEANS,472472.55,0.00,DE
,,,5/18/2012 02:09PM,1,641,MAIN CROP RAW COCOA BEANS,198503.13,0.00,NL
,,,5/18/2012 02:09PM,1,456,MAIN CROP RAW COCOA BEANS,163217.79,0.00,NL
,,,5/18/2012 02:09PM,1,400,MAIN CROP RAW COCOA BEANS,157490.85,0.00,DE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1641876.75,0.00,DE
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1343983.50,0.00,NL
,,,5/18/2012 02:09PM,1,4000,MAIN CROP RAW COCOA BEANS,1641876.75,0.00,JP
,,,5/18/2012 02:09PM,1,32000,MAIN CROP RAW COCOA BEANS,1313501.40,0.00,JP
,,,5/18/2012 03:44PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1858946.25,0.00,NL
,,,5/18/2012 03:44PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5 KGS/BAG)",1561053.00,0.00,US
,,,5/18/2012 03:44PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5 KGS/BAG)",1561053.00,0.00,US
,,,5/21/2012 01:19PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5 KGS/BAG)",1584145.50,0.00,NL
,,,5/21/2012 01:19PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5 KGS /BAG)",1584145.50,0.00,NL
,,,5/21/2012 01:19PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5 KGS/BAG)",1584145.50,0.00,NL
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS                        (BULK),1345104.00,0.00,DE
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS                (BULK),1345104.00,0.00,DE
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1345104.00,0.00,DE
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS                (BULK),1345104.00,0.00,DE
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CRO RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1496773.82,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1485162.95,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1497160.53,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1497160.53,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1497160.53,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1497160.53,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1340433.50,0.00,BE
,,,5/24/2012 09:40AM,1,3200,MAIN CROP RAW COCOA BEANS,1064874.00,0.00,NL
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1575643.62,0.00,MY
,,,5/24/2012 09:40AM,1,8000,MAIN CROP RAW COCOA BEANS,3105518.20,0.00,MY
,,,5/24/2012 09:40AM,1,3200,MAIN CROP RAW COCOA BEANS,1242207.28,0.00,MY
,,,5/24/2012 09:40AM,1,8000,MAIN CROP RAW COCOA BEANS,3105518.20,0.00,MY
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1570847.95,0.00,MY
,,,5/24/2012 09:40AM,1,3200,MAIN CROP RAW COCOA BEANS,1241949.47,0.00,MY
,,,5/24/2012 09:40AM,1,3200,MAIN CROP RAW COCOA BEANS,1255430.40,0.00,US
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1340433.50,0.00,BE
,,,5/24/2012 09:40AM,1,2400,MAIN CROP RAW COCOA BEANS,916352.10,0.00,US
,,,5/24/2012 09:40AM,1,1600,MAIN CROP RAW COCOA BEANS,610901.40,0.00,US
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1573625.96,0.00,CN
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1573625.96,0.00,CN
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1334184.37,0.00,MY
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1334184.37,0.00,MY
,,,5/24/2012 09:40AM,1,1600,MAIN CROP RAW COCOA BEANS,621103.64,0.00,MY
,,,5/24/2012 09:40AM,1,1600,MAIN CROP RAW COCOA BEANS,633648.60,0.00,MY
,,,5/24/2012 09:40AM,1,1600,MAIN CROP RAW COCOA BEANS,622839.20,0.00,MY
,,,5/24/2012 09:40AM,1,2000,MAIN CROP RAW COCOA BEANS,785811.63,0.00,NL
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1557079.31,0.00,MY
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1552436.84,0.00,MY
,,,5/24/2012 09:40AM,1,800,MAIN CROP RAW COCOA BEANS,311415.86,0.00,MY
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1527253.50,0.00,US
,,,5/24/2012 09:40AM,1,800,MAIN CROP RAW COCOA BEANS,313257.91,0.00,MY
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1297197.75,0.00,TR
,,,5/24/2012 09:40AM,1,4000,MAIN CRO RAW COCOA BEANS,1543600.25,0.00,NL
,,,5/24/2012 09:40AM,1,4000,MAIN CROP RAW COCOA BEANS,1601981.50,0.00,NL
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1363870.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1368573.00,0.00,MY
,,,6/1/2012 02:03PM,1,2800,MAIN CROP RAW COCOA BEANS,1066474.85,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1368573.00,0.00,MY
,,,6/1/2012 02:03PM,1,800,MAIN CROP RAW COCOA BEANS,315464.07,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1577320.36,0.00,MY
,,,6/1/2012 02:03PM,1,32000,MAIN CROP RAW COCOA BEANS,1218829.48,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1546820.46,0.00,MY
,,,6/1/2012 02:03PM,1,800,MAIN CROP RAW COCOA BEANS,309363.34,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1610395.62,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1610395.62,0.00,MY
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,644158.62,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1568237.92,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1568237.92,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1568237.92,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1568237.92,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1568237.92,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1712964.28,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1491208.43,0.00,TR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1507578.63,0.00,TR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1507578.63,0.00,TR
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,596483.37,0.00,TR
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,621736.60,0.00,MY
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,621736.60,0.00,MY
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,621736.60,0.00,MY
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,621736.60,0.00,MY
,,,6/1/2012 02:03PM,1,1600,MAIN CROP RAW COCOA BEANS,621736.60,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOCA BEANS,1363870.00,0.00,KR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1363870.00,0.00,KR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1577593.13,0.00,TN
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1577593.13,0.00,TN
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1577593.13,0.00,TN
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1577593.13,0.00,TN
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1525709.64,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1712930.42,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1568331.98,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1329438.40,0.00,EE
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1329438.40,0.00,EE
,,,6/1/2012 02:03PM,1,3600,MAIN CROP RAW COCOA BEANS,1373138.67,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1567795.84,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1567795.84,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1507104.57,0.00,TR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1507104.57,0.00,TR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1710541.30,0.00,TR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1710541.30,0.00,TR
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1664862.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1530501.05,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1530501.05,0.00,MY
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1603723.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1603723.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1603723.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1603723.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1363870.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1363870.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1363870.00,0.00,US
,,,6/1/2012 02:03PM,1,4000,MAIN CROP RAW COCOA BEANS,1363870.00,0.00,US
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS,9970360.00,0.00,NL
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1587262.50,0.00,NL
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS,540845.00,0.00,NL
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1354464.00,0.00,DE
,,,6/4/2012 02:22PM,1,1,MAIN CROP RAW COCOA BEANS,1354464.00,0.00,DE
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1354464.00,0.00,DE
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1354464.00,0.00,DE
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),6349050.00,0.00,GB
,,,6/4/2012 02:22PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1584911.00,0.00,BE
,,,6/4/2012 02:22PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1584911.00,0.00,BE
,,,6/4/2012 02:22PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1584911.00,0.00,BE
,,,6/4/2012 02:22PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1584911.00,0.00,BE
,,,6/4/2012 02:22PM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1363870.00,0.00,DE
,,,6/4/2012 02:22PM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1363870.00,0.00,DE
,,,6/4/2012 02:22PM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1363870.00,0.00,DE
,,,6/4/2012 02:22PM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1363870.00,0.00,DE
,,,6/4/2012 02:22PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),6499546.00,0.00,GB
,,,6/11/2012 05:13PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5 KGS / BAG),268071.00,0.00,DE
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1646015.12,0.00,MY
,,,6/6/2012 11:06AM,1,1600,MAIN CROP RAW COCOA BEANS,614116.25,0.00,JP
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,8000,MAIN CROP RAW COCOA BEANS,3145912.21,0.00,MY
,,,6/6/2012 11:06AM,1,8000,MAIN CROP RAW COCOA BEANS,3145912.21,0.00,MY
,,,6/6/2012 11:06AM,1,2400,MAIN CROP RAW COCOA BEANS,907158.52,0.00,TH
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW COCOA BEANS,302385.54,0.00,TH
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1646015.12,0.00,MY
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW COCOA BEANS,333553.13,0.00,JP
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW COCOA BEANS,321725.00,0.00,JP
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,321725.00,0.00,JP
,,,6/6/2012 11:06AM,1,2400,MAIN CROP RAW COCOA BEANS,1000659.38,0.00,JP
,,,6/6/2012 11:06AM,1,1600,MAIN CROP RAW COCOA BEANS,667106.25,0.00,JP
,,,6/6/2012 11:06AM,1,2400,MAIN CROP RAW COCOA BEANS,983532.25,0.00,JP
,,,6/6/2012 11:06AM,1,2400,MAIN CROP RAW COCOA BEANS,956658.75,0.00,JP
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1575506.25,0.00,JP
,,,6/6/2012 11:06AM,1,1600,MAIN CROP RAW COCOA BEANS,633987.50,0.00,JP
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW CCOA BEANS,314155.00,0.00,ES
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW COCOA BEANS,269681.25,0.00,ES
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW COCOA BEANS,321725.00,0.00,ES
,,,6/6/2012 11:06AM,1,1600,MAIN CROP RAW COCOA BEANS,511921.25,0.00,ES
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1619747.22,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1558619.47,0.00,CN
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1572629.65,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CRO RAW COCOA BEANS,1572629.65,0.00,MY
,,,6/6/2012 11:06AM,1,4000,MAIN CROP RAW COCOA BEANS,1572629.65,0.00,MY
,,,6/6/2012 11:06AM,1,1600,MAIN CROP RAW COCOA BEANS,634933.75,0.00,JP
,,,6/6/2012 11:06AM,1,800,MAIN CROP RAW COCOA BEANS,317466.88,0.00,JP
,,,6/6/2012 11:06AM,1,2400,MAIN CROP RAW COCOA BEANS,945303.75,0.00,JP
,,,6/11/2012 05:11PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS / BAG),3113162.50,0.00,NL
,,,6/11/2012 05:11PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS / BAG),3113162.50,0.00,NL
,,,6/11/2012 05:11PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS / BAG),3098968.75,0.00,NL
,,,6/11/2012 05:11PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS / BAG),3098968.75,0.00,NL
,,,6/11/2012 05:11PM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KGS / BAG),638718.75,0.00,NL
,,,6/11/2012 05:11PM,1,400,MAIN CROP RAW COCOA BEANS(400 BAGS X 62.5 KGS / BAG),157077.50,0.00,NL
,,,6/11/2012 05:11PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAGS),1372062.50,0.00,NL
,,,6/11/2012 05:11PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1372062.50,0.00,NL
,,,6/11/2012 05:11PM,1,1600,MAIN CROP RAW COCOA BEANS1600 BAGS X 62.5 KGS / BAG),646288.75,0.00,ES
,,,6/11/2012 05:11PM,1,2000,MAIN CROP RAW COCOA BEANS(2000 BAGS X 62.5 KGS / BAG),686031.25,0.00,ES
,,,6/11/2012 05:11PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1372062.50,0.00,ES
,,,6/11/2012 05:11PM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KGS / BAG),651020.00,0.00,ES
,,,6/11/2012 05:11PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS / BAG),1372062.50,0.00,BE
,,,6/11/2012 05:11PM,1,2000,MAIN CROP RAW COCOA BEANS(2000 BAGS X 62.5 / BAG),813775.00,0.00,BE
